# BERSERK (2004) (S64207) — 74 volumes; 33 state their own chapters.
#
# Every page inside these archives is named with the chapter it belongs to, so each
# volume states its contents exactly. The ranges below are CHAPTER numbers read from
# the archives themselves, and they form a ladder: c1-c364 over 33 volumes.
# Volumes whose rip names no chapter are refused: a volume number is not a chapter
# number and must not stand in for one (PLAN.md §4.2).
#
# (this shelf also received judgements re-homed from 37 other decision file(s) when fold_by_folder moved their files here)

N 64207 chapter ranges read from each archive's own page names; the ladder tiles (c1-c364 over 33 volumes)
u 40297 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40298 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40299 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40300 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40301 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40302 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40303 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40304 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40305 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40306 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40307 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40308 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40309 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40310 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40311 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40312 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40313 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40314 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40315 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40316 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40317 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40318 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40319 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40320 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40321 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40322 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40323 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40324 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40325 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40326 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40327 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40328 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40329 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
u 40330 the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number
