ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
48836,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48837,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48838,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48842,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48843,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48844,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48845,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48846,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48847,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
48848,Vengeance of the Moon Knight v1 (2024),Vengeance of the Moon Knight v1 (2009),94731
93932,Dan Slott Spider-Man,Superior Spider-Man,4752
93933,Dan Slott Spider-Man,Superior Spider-Man,4752
93934,Dan Slott Spider-Man,Superior Spider-Man,4752
93935,Dan Slott Spider-Man,Superior Spider-Man,4752
93936,Dan Slott Spider-Man,Superior Spider-Man,4752
93937,Dan Slott Spider-Man,Superior Spider-Man,4752
93938,Dan Slott Spider-Man,Amazing Spider-man v3 (2014),4752
93939,Dan Slott Spider-Man,Amazing Spider-man v3 (2014),4752
93940,Dan Slott Spider-Man,Amazing Spider-man v3 (2014),4752
93941,Dan Slott Spider-Man,Amazing Spider-man v3 (2014),4752
93942,Dan Slott Spider-Man,Amazing Spider-man v3 (2014),4752
93943,Dan Slott Spider-Man,Amazing Spider-Man v4 (2015),4752
93944,Dan Slott Spider-Man,Amazing Spider-Man v4 (2015),4752
93945,Dan Slott Spider-Man,Amazing Spider-Man v4 (2015),4752
93946,Dan Slott Spider-Man,Amazing Spider-Man v4 (2015),4752
93947,Dan Slott Spider-Man,Amazing Spider-Man v4 (2015),4752
93948,Dan Slott Spider-Man,Amazing Spider-Man v4 (2015),4752
93949,Dan Slott Spider-Man,Amazing Spider-Man v4 (2015),4752
47841,Hellverine,Hellverine v2 (2025),8794
47842,Hellverine,Hellverine v2 (2025),8794
47843,Hellverine,Hellverine v2 (2025),8794
47844,Hellverine,Hellverine v2 (2025),8794
47845,Hellverine,Hellverine v2 (2025),8794
47846,Hellverine,Hellverine v2 (2025),8794
47847,Hellverine,Hellverine v2 (2025),8794
47848,Hellverine,Hellverine v2 (2025),8794
47849,Hellverine,Hellverine v2 (2025),8794
51759,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
51760,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
51761,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
51762,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
51763,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
51764,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
51765,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
51766,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
51767,Spider-Man Infinite Comic,Ultimate Spider-Man Infinite Comic v2 (2016),16146
17260,Supergirl,Supergirl v5 (2005),17136
17261,Supergirl,Supergirl v5 (2005),17136
17262,Supergirl,Supergirl v5 (2005),17136
17263,Supergirl,Supergirl v5 (2005),17136
17264,Supergirl,Supergirl v5 (2005),17136
17265,Supergirl,Supergirl v5 (2005),17136
17423,Supergirl,Supergirl v5 (2005),17136
17424,Supergirl,Supergirl v5 (2005),17136
17426,Supergirl,Supergirl v5 (2005),17136
17427,Supergirl,Supergirl v5 (2005),17136
22700,Tarzan,Tarzan and the Jewels of Opar (1999),17626
22704,Tarzan,Tarzan in the Land That Time Forgot and the Pool of Time (1996),17626
22705,Tarzan,Edgar Rice Burroughs' Tarzan the Untamed (1999),17626
24331,Hate (1990),Hate Annual (2000),8424
24332,Hate (1990),Hate Annual (2000),8424
24333,Hate (1990),Hate Annual (2000),8424
24334,Hate (1990),Hate Annual (2000),8424
24335,Hate (1990),Hate Annual (2000),8424
24336,Hate (1990),Hate Annual (2000),8424
24337,Hate (1990),Hate Annual (2000),8424
24338,Hate (1990),Hate Annual (2000),8424
24339,Hate (1990),Hate Annual (2000),8424
25964,Hate (1990),Hate Annual (2000),8424
24476,Hate Revisited (2024),Hate Revisited v1 (2024),8424
24477,Hate Revisited (2024),Hate Revisited v1 (2024),8424
24478,Hate Revisited (2024),Hate Revisited v1 (2024),8424
24479,Hate Revisited (2024),Hate Revisited v1 (2024),8424
24480,Hate Jamboree!,Hate Jamboree (1998),8424
104075,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104076,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104077,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104078,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104079,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104080,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104081,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104082,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104083,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104084,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104085,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104086,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104087,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104088,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104089,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
118024,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104090,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
118025,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104091,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
118026,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104092,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104093,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104094,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
104095,Star Wars - The High Republic,Star Wars: The High Republic Phase III,16597
103900,Star Wars - The High Republic - Edge of Balance,"Star Wars: The High Republic, The Edge of Balance: Precedent",16597
103901,Star Wars - The High Republic - Edge of Balance,"Star Wars: The High Republic, The Edge of Balance: Precedent",16597
103902,Star Wars - The High Republic - Edge of Balance,"Star Wars: The High Republic, The Edge of Balance: Precedent",16597
103911,Star Wars: The High Republic Adventures Phase III--The Wedding Spectacular,Star Wars: The High Republic Adventures (Phase III): The Wedding Spectacular (2024),16597
105909,Star Wars - The High Republic,Star Wars: The High Republic Adventures: Quest of the Jedi (2023),16597
92873,Storm (2024),Storm (2014),65756
92874,Storm (2024),Storm (2014),65756
92875,Storm (2024),Storm (2014),65756
92876,Storm (2024),Storm (2014),65756
92877,Storm (2024),Storm (2014),65756
