ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
13715,Usagi Yojimbo (1987),Usagi Yojimbo Saga,20847
13718,Usagi Yojimbo (1987),Usagi Yojimbo Saga,20847
13719,Usagi Yojimbo (1987),Usagi Yojimbo Saga,20847
13720,Usagi Yojimbo (1987),Usagi Yojimbo Saga,20847
13723,Usagi Yojimbo (1987),Usagi Yojimbo Saga,20847
13664,Usagi Yojimbo - The Crow (2024),Usagi Yojimbo: The Crow v1 (2024),20847
13665,Usagi Yojimbo - The Crow (2024),Usagi Yojimbo: The Crow v1 (2024),20847
13666,Usagi Yojimbo - The Crow (2024),Usagi Yojimbo: The Crow v1 (2024),20847
13667,Usagi Yojimbo - The Crow (2024),Usagi Yojimbo: The Crow v1 (2024),20847
13668,Usagi Yojimbo - The Crow (2024),Usagi Yojimbo: The Crow v1 (2024),20847
14745,Where Monsters Lie,Where Monsters Lie (2023),21573
20305,Disney Princess,Disney Princess: Jasmine's New Pet (2018),5525
20303,Disney Princess,Disney Princess: Ariel and the Sea Wolf (2019),5525
20304,Disney Princess,"Disney Princess: Friends, Family, Fantastic (2020)",5525
20306,Disney Princess,Disney Princess: Make Way for Fun (2021),5525
21170,James Bond: 007,James Bond 007 (2018),9770
22032,The Ninjettes,The Ninjettes (2012),19235
22195,Vampirella: Seduction of the Innocent (2021),Vampirella v5 (2019),65613
22196,Vampirella: Seduction of the Innocent (2021),Vampirella v5 (2019),65613
22197,Vampirella: Seduction of the Innocent (2015),Vampirella v5 (2019),65613
22223,Vampirella: Seduction of the Innocent (2021),Vampirella v5 (2019),65613
