ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
114918,Gen13,Gen13: Bikini Pin-up Special (1997),7305
114919,Gen13,Gen13: Carny Folk (2000),7305
114920,Gen13,Gen13: European Vacation (1997),7305
114921,Gen13,Gen13: Going West (1999),7305
114922,Gen13,Gen13: Grunge Saves the World (1999),7305
114929,Gen13,Gen13: Medicine Song (2001),7305
114932,Gen13,Gen13: Rave (1995),7305
114933,Gen13,Gen13: Science Friction (2001),7305
114937,Gen13,Gen13: The Unreal World (1996),7305
114938,Gen13,Gen13: Wired (1999),7305
114939,Gen13,Gen13 Yearbook '97 (1997),7305
