ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
74317,The Flash v2 (2007),The Flash v2 (1987),100573
74318,The Flash v2 (2007),The Flash v2 (1987),100573
74319,The Flash v2 (2007),The Flash v2 (1987),100573
74320,The Flash v2 (2007),The Flash v2 (1987),100573
74321,The Flash v2 (2007),The Flash v2 (1987),100573
74322,The Flash v2 (2007),The Flash v2 (1987),100573
74323,The Flash v2 (2007),The Flash v2 (1987),100573
74324,The Flash v2 (2007),The Flash v2 (1987),100573
74325,The Flash v2 (2007),The Flash v2 (1987),100573
74326,The Flash v2 (2007),The Flash v2 (1987),100573
74327,The Flash v2 (2007),The Flash v2 (1987),100573
74328,The Flash v2 (2007),The Flash v2 (1987),100573
74329,The Flash v2 (2007),The Flash v2 (1987),100573
74330,The Flash v2 (2007),The Flash v2 (1987),100573
74331,The Flash v2 (2007),The Flash v2 (1987),100573
74332,The Flash v2 (2007),The Flash v2 (1987),100573
74333,The Flash v2 (2007),The Flash v2 (1987),100573
17078,Flash,The Flash v2 (1987),100573
17079,Flash,The Flash v2 (1987),100573
17080,Flash,The Flash v2 (1987),100573
17081,Flash,The Flash v2 (1987),100573
17082,Flash,The Flash v2 (1987),100573
17083,Flash,The Flash v2 (1987),100573
17084,Flash,The Flash v2 (1987),100573
17085,Flash,The Flash v2 (1987),100573
17086,Flash,The Flash v2 (1987),100573
17087,Flash,The Flash v2 (1987),100573
17088,Flash,The Flash v2 (1987),100573
72943,Adventures of Superman,Adventures of Superman v2 (2013),468
72944,Adventures of Superman,Adventures of Superman v2 (2013),468
72945,Adventures of Superman,Adventures of Superman v2 (2013),468
72946,Adventures of Superman,Adventures of Superman v2 (2013),468
72947,Adventures of Superman,Adventures of Superman v2 (2013),468
72948,Adventures of Superman,Adventures of Superman v2 (2013),468
72949,Adventures of Superman,Adventures of Superman v2 (2013),468
72950,Adventures of Superman,Adventures of Superman v2 (2013),468
72951,Adventures of Superman,Adventures of Superman v2 (2013),468
72952,Adventures of Superman,Adventures of Superman v2 (2013),468
72953,Adventures of Superman,Adventures of Superman v2 (2013),468
72954,Adventures of Superman,Adventures of Superman v2 (2013),468
72955,Adventures of Superman,Adventures of Superman v2 (2013),468
72956,Adventures of Superman,Adventures of Superman v2 (2013),468
72957,Adventures of Superman,Adventures of Superman v2 (2013),468
72958,Adventures of Superman,Adventures of Superman v2 (2013),468
72959,Adventures of Superman,Adventures of Superman v2 (2013),468
72960,Adventures of Superman,Adventures of Superman v2 (2013),468
72961,Adventures of Superman,Adventures of Superman v2 (2013),468
72962,Adventures of Superman,Adventures of Superman v2 (2013),468
72963,Adventures of Superman,Adventures of Superman v2 (2013),468
72964,Adventures of Superman,Adventures of Superman v2 (2013),468
72965,Adventures of Superman,Adventures of Superman v2 (2013),468
72966,Adventures of Superman,Adventures of Superman v2 (2013),468
72967,Adventures of Superman,Adventures of Superman v2 (2013),468
72968,Adventures of Superman,Adventures of Superman v2 (2013),468
72969,Adventures of Superman,Adventures of Superman v2 (2013),468
72970,Adventures of Superman,Adventures of Superman v2 (2013),468
72971,Adventures of Superman,Adventures of Superman v2 (2013),468
72972,Adventures of Superman,Adventures of Superman v2 (2013),468
72973,Adventures of Superman,Adventures of Superman v2 (2013),468
72974,Adventures of Superman,Adventures of Superman v2 (2013),468
72975,Adventures of Superman,Adventures of Superman v2 (2013),468
72976,Adventures of Superman,Adventures of Superman v2 (2013),468
72977,Adventures of Superman,Adventures of Superman v2 (2013),468
72978,Adventures of Superman,Adventures of Superman v2 (2013),468
72979,Adventures of Superman,Adventures of Superman v2 (2013),468
72980,Adventures of Superman,Adventures of Superman v2 (2013),468
72981,Adventures of Superman,Adventures of Superman v2 (2013),468
72982,Adventures of Superman,Adventures of Superman v2 (2013),468
72983,Adventures of Superman,Adventures of Superman v2 (2013),468
72984,Adventures of Superman,Adventures of Superman v2 (2013),468
72985,Adventures of Superman,Adventures of Superman v2 (2013),468
72986,Adventures of Superman,Adventures of Superman v2 (2013),468
72987,Adventures of Superman,Adventures of Superman v2 (2013),468
72988,Adventures of Superman,Adventures of Superman v2 (2013),468
72989,Adventures of Superman,Adventures of Superman v2 (2013),468
96578,Thor v2 (1998),Thor (1998),94806
96579,Thor v2 (1998),Thor (1998),94806
96580,Thor v2 (1998),Thor (1998),94806
96581,Thor v2 (1998),Thor (1998),94806
96582,Thor v2 (1998),Thor (1998),94806
96583,Thor v2 (1998),Thor (1998),94806
96584,Thor v2 (1998),Thor (1998),94806
96585,Thor v2 (1998),Thor (1998),94806
96586,Thor v2 (1998),Thor (1998),94806
96587,Thor v2 (1998),Thor (1998),94806
96588,Thor v2 (1998),Thor (1998),94806
96589,Thor v2 (1998),Thor (1998),94806
96590,Thor v2 (1998),Thor (1998),94806
96591,Thor v2 (1998),Thor (1998),94806
96592,Thor v2 (1998),Thor (1998),94806
96593,Thor v2 (1998),Thor (1998),94806
96594,Thor v2 (1998),Thor (1998),94806
96595,Thor v2 (1998),Thor (1998),94806
96596,Thor v2 (1998),Thor (1998),94806
96597,Thor v2 (1998),Thor (1998),94806
96598,Thor v2 (1998),Thor (1998),94806
96599,Thor v2 (1998),Thor (1998),94806
96600,Thor v2 (1998),Thor (1998),94806
96601,Thor v2 (1998),Thor (1998),94806
96602,Thor v2 (1998),Thor (1998),94806
96603,Thor v2 (1998),Thor (1998),94806
96604,Thor v2 (1998),Thor (1998),94806
96605,Thor v2 (1998),Thor (1998),94806
96606,Thor v2 (1998),Thor (1998),94806
96607,Thor v2 (1998),Thor (1998),94806
96608,Thor v2 (1998),Thor (1998),94806
96609,Thor v2 (1998),Thor (1998),94806
96610,Thor v2 (1998),Thor (1998),94806
96611,Thor v2 (1998),Thor (1998),94806
96612,Thor v2 (1998),Thor (1998),94806
96613,Thor v2 (1998),Thor (1998),94806
96614,Thor v2 (1998),Thor (1998),94806
96615,Thor v2 (1998),Thor (1998),94806
96616,Thor v2 (1998),Thor (1998),94806
96617,Thor v2 (1998),Thor (1998),94806
96618,Thor v2 (1998),Thor (1998),94806
96619,Thor v2 (1998),Thor (1998),94806
96620,Thor v2 (1998),Thor (1998),94806
96621,Thor v2 (1998),Thor (1998),94806
96622,Thor v2 (1998),Thor (1998),94806
96623,Thor v2 (1998),Thor (1998),94806
96624,Thor v2 (1998),Thor (1998),94806
96625,Thor v2 (1998),Thor (1998),94806
96626,Thor v2 (1998),Thor (1998),94806
96627,Thor v2 (1998),Thor (1998),94806
96628,Thor v2 (1998),Thor (1998),94806
96629,Thor v2 (1998),Thor (1998),94806
96630,Thor v2 (1998),Thor (1998),94806
96631,Thor v2 (1998),Thor (1998),94806
96632,Thor v2 (1998),Thor (1998),94806
96633,Thor v2 (1998),Thor (1998),94806
96634,Thor v2 (1998),Thor (1998),94806
96635,Thor v2 (1998),Thor (1998),94806
96636,Thor v2 (1998),Thor (1998),94806
96637,Thor v2 (1998),Thor (1998),94806
96638,Thor v2 (1998),Thor (1998),94806
96639,Thor v2 (1998),Thor (1998),94806
96640,Thor v2 (1998),Thor (1998),94806
96641,Thor v2 (1998),Thor (1998),94806
96642,Thor v2 (1998),Thor (1998),94806
96643,Thor v2 (1998),Thor (1998),94806
96644,Thor v2 (1998),Thor (1998),94806
96645,Thor v2 (1998),Thor (1998),94806
97936,Thor v2 (1998),Thor (1998),94806
96646,Thor v2 (1998),Thor (1998),94806
96647,Thor v2 (1998),Thor (1998),94806
96648,Thor v2 (1998),Thor (1998),94806
89048,Thor v2 (1998),Thor (1998),94806
89257,Thor v2 (1998),Thor (1998),94806
7511,Archie,Archie v2 (2015),1212
7512,Archie,Archie v2 (2015),1212
7513,Archie,Archie v2 (2015),1212
7514,Archie,Archie v2 (2015),1212
7515,Archie,Archie v2 (2015),1212
7516,Archie,Archie v2 (2015),1212
7524,Archie,Archie v2 (2015),1212
7526,Archie,Archie v2 (2015),1212
7529,Archie,Archie v2 (2015),1212
7530,Archie,Archie v2 (2015),1212
7517,Archie,Archie: Varsity Edition,1212
7547,Archie,Archie Facsimile Edition (2024),1212
7548,Archie,Archie Facsimile Edition (2024),1212
7519,Archie,Archie Collector's Edition (2016),1212
7520,Archie,Archie Halloween Special (2017),1212
7942,Archie,Archie Halloween Special (2017),1212
15837,Wonder Woman (1942),Wonder Woman v2 (1986),66314
16030,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17159,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17362,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17363,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17364,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17365,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17366,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17367,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17368,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17369,Wonder Woman (1942),Wonder Woman v2 (1986),66314
17370,Wonder Woman (1942),Wonder Woman v2 (1986),66314
76348,Wonder Woman (1942),Wonder Woman v2 (1986),66314
76350,Wonder Woman (1942),Wonder Woman v2 (1986),66314
76351,Wonder Woman (1942),Wonder Woman v2 (1986),66314
76352,Wonder Woman (1942),Wonder Woman v2 (1986),66314
76357,Wonder Woman (1942),Wonder Woman v2 (1986),66314
76359,Wonder Woman (1942),Wonder Woman v2 (1986),66314
76360,Wonder Woman (1942),Wonder Woman v2 (1986),66314
18610,Wonder Woman (1942),Wonder Woman,66314
18611,Wonder Woman (1942),Wonder Woman,66314
18958,Wonder Woman (1942),Wonder Woman,66314
18959,Wonder Woman (1942),Wonder Woman,66314
18960,Wonder Woman (1942),Wonder Woman,66314
18961,Wonder Woman (1942),Wonder Woman,66314
18962,Wonder Woman (1942),Wonder Woman,66314
19038,Wonder Woman (1942),Wonder Woman,66314
19039,Wonder Woman (1942),Wonder Woman,66314
19040,Wonder Woman (1942),Wonder Woman,66314
19041,Wonder Woman (1942),Wonder Woman,66314
19042,Wonder Woman (1942),Wonder Woman,66314
19043,Wonder Woman (1942),Wonder Woman,66314
19044,Wonder Woman (1942),Wonder Woman,66314
76135,Wonder Woman (1942),Wonder Woman v5 (2016),66314
76137,Wonder Woman (1942),Wonder Woman v5 (2016),66314
76139,Wonder Woman (1942),Wonder Woman v5 (2016),66314
76140,Wonder Woman (1942),Wonder Woman v5 (2016),66314
76130,Wonder Woman (1942),Wonder Woman v5 (2016),66314
76131,Wonder Woman (1942),Wonder Woman v5 (2016),66314
76132,Wonder Woman (1942),Wonder Woman v5 (2016),66314
76133,Wonder Woman (1942),Wonder Woman v5 (2016),66314
76134,Wonder Woman (1942),Wonder Woman v5 (2016),66314
75466,Wonder Woman (1942),Absolute Wonder Woman,66314
75467,Wonder Woman (1942),Absolute Wonder Woman,66314
75468,Wonder Woman (1942),Absolute Wonder Woman,66314
19172,Wonder Woman (1942),Wonder Woman Annual (2017),66314
76129,Wonder Woman (1942),Wonder Woman Annual (2017),66314
76127,Wonder Woman (1942),Wonder Woman Day Special Edition (2017),66314
76128,Wonder Woman (1942),Wonder Woman Special Edition: Free Comic Book Day (2017),66314
76311,Wonder Woman (1942),Wonder Woman: 80 Years of the Amazon Warrior - The Deluxe Edition (2021),66314
75523,Wonder Woman v1 (1942),Wonder Woman Special (1992),66314
15460,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15462,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15463,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15464,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15465,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15466,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15468,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15474,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15475,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15476,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15477,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15478,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15479,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15480,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15481,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15484,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15485,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15486,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15487,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15492,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
15499,Green Lantern Corps,Green Lantern Corps v1 (1986),7938
