ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
118107,End,Ultimate End (2015),18524
10326,Mighty Morphin Power Rangers v1 (2016),Mighty Morphin / Power Rangers Deluxe Edition (2023),98522
10327,Mighty Morphin Power Rangers v1 (2016),Mighty Morphin / Power Rangers Deluxe Edition (2023),98522
10328,Mighty Morphin / Power Rangers Book Three Deluxe Edition,Mighty Morphin / Power Rangers Deluxe Edition (2023),98522
10361,Mighty Morphin Power Rangers v1 (2022),Mighty Morphin Power Rangers: Recharged (2022),98523
10362,Mighty Morphin Power Rangers v1 (2022),Mighty Morphin Power Rangers: Recharged (2022),98523
10363,Mighty Morphin Power Rangers v1 (2022),Mighty Morphin Power Rangers: Recharged (2022),98523
10364,Mighty Morphin Power Rangers v1 (2022),Mighty Morphin Power Rangers: Recharged (2022),98523
11299,Lucky Luke,Lucky Luke: The Complete Collection,11051
11300,Lucky Luke,Lucky Luke: The Complete Collection,11051
11301,Lucky Luke,Lucky Luke: The Complete Collection,11051
11473,CBLDF Defender,CBLDF Defender v2 (2017),3297
11474,CBLDF Defender,CBLDF Defender v2 (2017),3297
11475,CBLDF Defender,CBLDF Defender v2 (2017),3297
11476,CBLDF Defender,CBLDF Defender v2 (2017),3297
11032,Wynd - The Power of the Blood,Wynd: The Power of the Blood (2024),22115
11033,Wynd - The Power of the Blood,Wynd: The Power of the Blood (2024),22115
