ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
81993,Iron Fist (1975),Iron Fist Epic Collection: The Fury Of Iron Fist,102965
83734,Moon Knight Epic Collection 05: The Trial Of Marc Spector,Moon Knight Epic Collection,12339
83733,Moon Knight Epic Collection: Butcher's Moon,Moon Knight Epic Collection,12340
83735,Moon Knight Epic Collection: Death Watch,Moon Knight Epic Collection,12341
83731,Moon Knight Epic Collection: Shadows of the Moon,Moon Knight Epic Collection,12342
82518,Punisher Epic Collection: Jigsaw Puzzle,Punisher Epic Collection,14203
82517,Punisher Epic Collection: Return To Big Nothing,Punisher Epic Collection,14204
92353,Ultron 01AU,Ultron (2013),20338
88470,Punisher (1987),Punisher v03 (1995),65458
88471,Punisher (1987),Punisher v03 (1995),65458
88472,Punisher (1987),Punisher v03 (1995),65458
88473,Punisher (1987),Punisher v03 (1995),65458
88474,Punisher (1987),Punisher v03 (1995),65458
117104,Punisher (1987),Punisher v08 (2009),65458
117105,Punisher (1987),Punisher v08 (2009),65458
117106,Punisher (1987),Punisher v08 (2009),65458
117107,Punisher (1987),Punisher v08 (2009),65458
117108,Punisher (1987),Punisher v08 (2009),65458
117109,Punisher (1987),Punisher v08 (2009),65458
82507,The Punisher (1987),Punisher v10 (2014),65458
82508,The Punisher (1987),Punisher v10 (2014),65458
93483,Silver Surfer v3 (1987),Silver Surfer (1989),65644
93484,Silver Surfer v3 (1987),Silver Surfer (1989),65644
93485,Silver Surfer v3 (1987),Silver Surfer (1989),65644
93486,Silver Surfer v3 (1987),Silver Surfer (1989),65644
93487,Silver Surfer v3 (1987),Silver Surfer (1989),65644
87236,Silver Surfer (1987),Silver Surfer (1989),65644
83080,Silver Surfer (1987),Silver Surfer v1 (1968),65644
93649,Silver Surfer v7-8 (2016),Silver Surfer v7 (2016),94793
93650,Silver Surfer v7-8 (2016),Silver Surfer v7 (2016),94793
83605,Moon Knight,Moon Knight Omnibus (2021),94846
83606,Moon Knight,Moon Knight Omnibus (2021),94846
83074,Moon Knight (1980),Moon Knight No. 1 Facsimile Edition (2022),94846
83075,Moon Knight (1980),Moon Knight No. 1 Facsimile Edition (2022),94846
