ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
98924,Knights of Pendragon,Knights of Pendragon v2 (1992),10467
98925,Knights of Pendragon,Knights of Pendragon v2 (1992),10467
98926,Knights of Pendragon,Knights of Pendragon v2 (1992),10467
76067,Black Panther,Black Panther v4 (2005),2741
118378,Black Panther,Black Panther v6 (2016),2741
53643,Black Panther Epic Collection: Panther's Prey,Black Panther Epic Collection,2756
77976,Captain America - Sentinel of Liberty,Captain America: Sentinel of Liberty v1 (1998),3420
77340,Captain America Epic Collection: Arena Of Death,Captain America Epic Collection,3454
77339,Captain America Epic Collection: Blood And Glory,Captain America Epic Collection,3455
77327,Captain America Epic Collection: Bucky Reborn,Captain America Epic Collection,3456
77330,Captain America Epic Collection: Dawn's Early Light,Captain America Epic Collection,3457
77341,Captain America Epic Collection: Fighting Chance,Captain America Epic Collection,3458
77331,Captain America Epic Collection: Monsters And Men,Captain America Epic Collection,3459
77333,Captain America Epic Collection: Society of Serpents,Captain America Epic Collection,3460
77337,Captain America Epic Collection: Streets of Poison,Captain America Epic Collection,3461
77332,Captain America Epic Collection: Sturm Und Drang,Captain America Epic Collection,3462
77335,Captain America Epic Collection: The Captain,Captain America Epic Collection,3463
78204,Conan Chronicles Epic Collection: Horrors Beneath The Stones,Conan Chronicles Epic Collection: Out Of The Darksome Hills,4093
78202,Conan Chronicles Epic Collection: Return To Cimmeria,Conan Chronicles Epic Collection: Out Of The Darksome Hills,4095
78203,Conan Chronicles Epic Collection: The Battle Of Shamla Pass,Conan Chronicles Epic Collection: Out Of The Darksome Hills,4097
78201,Conan Chronicles Epic Collection: The Heart of Yag-Kosha,Conan Chronicles Epic Collection: Out Of The Darksome Hills,4098
78205,Conan Chronicles Epic Collection: The Song Of Belit,Conan Chronicles Epic Collection: Out Of The Darksome Hills,4099
53634,Black Panther v9 (2023),Black Panther v8 (2022),95620
53635,Black Panther v9 (2023),Black Panther v8 (2022),95620
53636,Black Panther v9 (2023),Black Panther v8 (2022),95620
53637,Black Panther v9 (2023),Black Panther v8 (2022),95620
53638,Black Panther v9 (2023),Black Panther v8 (2022),95620
53639,Black Panther v9 (2023),Black Panther v8 (2022),95620
53640,Black Panther v9 (2023),Black Panther v8 (2022),95620
