# shelves from the split lane (new + kept halves) — feed to next_batch.py --revisit-file
# S<sid>	<key>	run=<json|->	<P- file>	new|kept[	pair=<origin sid>][	moved_cv=<id>,…][	pending_join=<sid>,…]
# pair = the shelf the split took this row's items from (a kept row is its own pair): --revisit-file never cuts a batch inside a pair group
S20987	Vengeance of the Moon Knight v1 (2009)	run=-	P-009.jsonl	new	pair=94731
S17160	Superior Spider-Man	run=-	P-009.jsonl	new	pair=4752
S95052	Amazing Spider-man v3 (2014)	run=-	P-009.jsonl	new	pair=4752
S103529	Amazing Spider-Man v4 (2015)	run={"cv": 85076, "gcd": 92892}	P-009.jsonl	new	pair=4752
S103552	Hellverine v2 (2025)	run={"cv": 161695, "gcd": 218792}	P-009.jsonl	new	pair=8794
S103618	Ultimate Spider-Man Infinite Comic v2 (2016)	run={"cv": 91154}	P-009.jsonl	new	pair=16146
S94709	Supergirl v5 (2005)	run=-	P-009.jsonl	new	pair=17136
S103598	Tarzan and the Jewels of Opar (1999)	run={"cv": 38310}	P-009.jsonl	new	pair=17626
S103599	Tarzan in the Land That Time Forgot and the Pool of Time (1996)	run={"cv": 48592, "gcd": 5621}	P-009.jsonl	new	pair=17626
S103545	Edgar Rice Burroughs' Tarzan the Untamed (1999)	run={"cv": 46633}	P-009.jsonl	new	pair=17626
S103549	Hate Annual (2000)	run={"cv": 32689, "gcd": 17482}	P-009.jsonl	new	pair=8424
S103551	Hate Revisited v1 (2024)	run={"cv": 158479, "gcd": 213036}	P-009.jsonl	new	pair=8424
S103550	Hate Jamboree (1998)	run={"cv": 35971, "gcd": 77880}	P-009.jsonl	new	pair=8424
S16728	Star Wars: The High Republic Phase III	run=-	P-009.jsonl	new	pair=16597
S16741	Star Wars: The High Republic, The Edge of Balance: Precedent	run=-	P-009.jsonl	new	pair=16597
S103577	Star Wars: The High Republic Adventures (Phase III): The Wedding Spectacular (2024)	run={"cv": 161711, "gcd": 218576}	P-009.jsonl	new	pair=16597
S103578	Star Wars: The High Republic Adventures: Quest of the Jedi (2023)	run={"cv": 149980, "gcd": 199489}	P-009.jsonl	new	pair=16597
S65755	Storm (2014)	run=-	P-009.jsonl	new	pair=65756
S65754	Storm (2006)	run=-	P-009.jsonl	new	pair=65756
S103583	Storm: Lifedream (2025)	run={"cv": 162197, "gcd": 220480}	P-009.jsonl	new	pair=65756
S94806	Thor v1 (1966)	run=-	P-009.jsonl	new	pair=19134
S103572	Mighty Thor (2015)	run={"cv": 86113, "gcd": 94123}	P-009.jsonl	new	pair=19134
S103607	The Mighty Thor Omnibus (2011)	run={"cv": 39166, "gcd": 64834}	P-009.jsonl	new	pair=19134
S103553	Human Torch (1974)	run={"cv": 2691, "gcd": 2177}	P-009.jsonl	new	pair=9132
S103613	Thor by Straczynski & Gillen Omnibus (2024)	run={"cv": 156399, "gcd": 207930}	P-009.jsonl	new	pair=20070
S94807	Thor v1 (2009)	run=-	P-009.jsonl	new	pair=20070
S94809	Thor v3 (2007)	run=-	P-009.jsonl	new	pair=20070
S20119	Thor by Jason Aaron: The Complete Collection	run=-	P-009.jsonl	new	pair=20070
S94806	Thor v2 (1998)	run=-	P-009.jsonl	new	pair=20070
S94811	Thor v5 (2018)	run=-	P-009.jsonl	new	pair=20070
S103629	Warhammer 40,000: Blood and Thunder (2007)	run={"cv": 32717, "gcd": 53866}	P-009.jsonl	new	pair=21266
S103634	Warhammer 40,000: Defenders of Ultramar (2008)	run={"cv": 25769, "gcd": 37265}	P-009.jsonl	new	pair=21266
S103635	Warhammer 40,000: Exterminatus (2008)	run={"cv": 23073, "gcd": 53861}	P-009.jsonl	new	pair=21266
S103636	Warhammer 40,000: Fire & Honour (2008)	run={"cv": 23099, "gcd": 53860}	P-009.jsonl	new	pair=21266
S103632	Warhammer 40,000: Dawn of War III (2017)	run={"cv": 101501, "gcd": 114208}	P-009.jsonl	new	pair=21266
S103633	Warhammer 40,000: Deathwatch (2018)	run={"cv": 110772, "gcd": 127357}	P-009.jsonl	new	pair=21266
S103628	Warhammer 40,000 (2017)	run={"gcd": 117671}	P-009.jsonl	new	pair=21266
S103631	Warhammer 40,000: Cover Gallery (2008)	run={"cv": 59020}	P-009.jsonl	new	pair=21266
S103630	Warhammer 40,000: Convention Special (2006)	run=-	P-009.jsonl	new	pair=21266
S103539	Buffy the Vampire Slayer Omnibus (2007)	run={"cv": 19054, "gcd": 26484}	P-009.jsonl	new	pair=64358
S103542	Buffy the Vampire Slayer Season Eight (2007)	run={"cv": 18201, "gcd": 21518}	P-009.jsonl	new	pair=64358
S103543	Buffy the Vampire Slayer Season Nine (2011)	run={"cv": 42820, "gcd": 60919}	P-009.jsonl	new	pair=64358
S62470	Buffy the Vampire Slayer Season 10	run=-	P-009.jsonl	new	pair=64358
S3239	Buffy the Vampire Slayer: Season 11	run=-	P-009.jsonl	new	pair=64358
S103541	Buffy the Vampire Slayer Season 12 (2018)	run={"cv": 111660, "gcd": 126101}	P-009.jsonl	new	pair=64358
S102868	Ultimate Black Panther (2024)	run=-	P-009.jsonl	new	pair=64320
S103535	Black Panther v6 (2016)	run={"cv": 89350, "gcd": 99295}	P-009.jsonl	new	pair=64320
S2741	Black Panther	run=-	P-009.jsonl	new	pair=64320
S2762	Black Panther by Christopher Priest Omnibus	run=-	P-009.jsonl	new	pair=64320
S95616	Black Panther v3 (1998)	run=-	P-009.jsonl	new	pair=64320
S103564	Lobster Johnson: The Burning Hand (2012)	run={"cv": 45133, "gcd": 62851}	P-009.jsonl	new	pair=10839
S103568	Lobster Johnson: The Prayer of Neferu (2012)	run={"cv": 26801, "gcd": 68201}	P-009.jsonl	new	pair=10839
S103558	Lobster Johnson: Caput Mortuum (2012)	run={"cv": 52030, "gcd": 68706}	P-009.jsonl	new	pair=10839
S103563	Lobster Johnson: Satan Smells a Rat (2013)	run={"cv": 61814, "gcd": 74594}	P-009.jsonl	new	pair=10839
S103557	Lobster Johnson: A Scent of Lotus (2013)	run={"cv": 65620, "gcd": 75655}	P-009.jsonl	new	pair=10839
S103560	Lobster Johnson: Get the Lobster (2014)	run={"cv": 71445, "gcd": 79382}	P-009.jsonl	new	pair=10839
S103556	Lobster Johnson: A Chain Forged in Life (2015)	run={"cv": 83583, "gcd": 91196}	P-009.jsonl	new	pair=10839
S103566	Lobster Johnson: The Glass Mantis (2015)	run={"cv": 86980, "gcd": 95360}	P-009.jsonl	new	pair=10839
S103565	Lobster Johnson: The Forgotten Man (2016)	run={"cv": 89372, "gcd": 99343}	P-009.jsonl	new	pair=10839
S103562	Lobster Johnson: Metal Monsters of Midtown (2016)	run={"cv": 90713, "gcd": 102710}	P-009.jsonl	new	pair=10839
S103559	Lobster Johnson: Garden of Bones (2017)	run={"cv": 97919, "gcd": 111270}	P-009.jsonl	new	pair=10839
S103567	Lobster Johnson: The Pirate's Ghost (2017)	run={"cv": 100377, "gcd": 112940}	P-009.jsonl	new	pair=10839
S103561	Lobster Johnson: Mangekyo (2017)	run={"cv": 103247, "gcd": 115719}	P-009.jsonl	new	pair=10839
S103554	Lobster Johnson (2008)	run={"gcd": 42968}	P-009.jsonl	new	pair=10839
S103555	Lobster Johnson Omnibus (2022)	run={"cv": 142192, "gcd": 182518}	P-009.jsonl	new	pair=10839
S103536	Bloodstrike: Assassin (1995)	run={"cv": 18186, "gcd": 50625}	P-009.jsonl	new	pair=2988
S103538	Bloodstrike: Brutalists (2018)	run={"cv": 114702, "gcd": 132011}	P-009.jsonl	new	pair=2988
S103537	Bloodstrike: Battle Blood (2024)	run={"cv": 159915, "gcd": 212417}	P-009.jsonl	new	pair=2988
S103571	Marvel Super-Heroes (1979)	run={"cv": 3088}	P-009.jsonl	new	pair=11597
S98483	Marvel Super-Heroes v2 (1990)	run=-	P-009.jsonl	new	pair=11597
S103570	Marvel Super Heroes Annual (1989)	run={"gcd": 70647}	P-009.jsonl	new	pair=11597
S103600	Teenage Mutant Ninja Turtles (2024)	run={"cv": 159035, "gcd": 213565}	P-009.jsonl	new	pair=17700
S103603	Teenage Mutant Ninja Turtles: Sourcebook (2024)	run={"cv": 157495, "gcd": 210959}	P-009.jsonl	new	pair=17700
S103597	TMNT: The Armageddon Game - Opening Moves (2022)	run={"cv": 144049, "gcd": 187147}	P-009.jsonl	new	pair=17700
S103604	Teenage Mutant Ninja Turtles: The Armageddon Game (2022)	run={"cv": 145297, "gcd": 190224}	P-009.jsonl	new	pair=17700
S103605	Teenage Mutant Ninja Turtles: The Armageddon Game - The Alliance (2022)	run={"cv": 146234, "gcd": 192506}	P-009.jsonl	new	pair=17700
S103602	Teenage Mutant Ninja Turtles 100-Page Spectacular (2012)	run={"cv": 48704, "gcd": 81856}	P-009.jsonl	new	pair=17700
S103593	TMNT: Best of Michelangelo (2021)	run={"cv": 134765}	P-009.jsonl	new	pair=17700
S103589	TMNT: Best of April O'Neil (2021)	run={"cv": 140001}	P-009.jsonl	new	pair=17700
S103590	TMNT: Best of Donatello (2020)	run={"cv": 132281}	P-009.jsonl	new	pair=17700
S103591	TMNT: Best of Karai (2023)	run={"cv": 158135, "gcd": 214454}	P-009.jsonl	new	pair=17700
S103592	TMNT: Best of Leonardo (2021)	run={"cv": 133367}	P-009.jsonl	new	pair=17700
S103594	TMNT: Best of Raphael (2020)	run={"cv": 130734}	P-009.jsonl	new	pair=17700
S103595	TMNT: Best of Shredder (2021)	run={"cv": 141244}	P-009.jsonl	new	pair=17700
S103596	TMNT: Best of Splinter (2021)	run={"cv": 136080}	P-009.jsonl	new	pair=17700
S103606	Teenage Mutant Ninja Turtles: The Last Ronin - The Covers (2023)	run={"cv": 156175}	P-009.jsonl	new	pair=17700
S63610	Teenage Mutant Ninja Turtles - The IDW Collection	run=-	P-009.jsonl	new	pair=17700
S2463	Best of TMNT Collection	run=-	P-009.jsonl	new	pair=17700
S17465	TMNT - The Untold Destiny of the Foot Clan	run=-	P-009.jsonl	new	pair=17700
S17462	TMNT - The Last Ronin	run=-	P-009.jsonl	new	pair=17700
S68047	TMNT - The Ultimate B&W Collection	run=-	P-009.jsonl	new	pair=17700
S103548	Goblin Slayer: Brand New Day (2018)	run={"cv": 114171}	P-009.jsonl	new	pair=35316
S103573	Mystique v2 (2024)	run={"cv": 160407, "gcd": 216613}	P-009.jsonl	new	pair=65321
S101456	Wolverine v3 (2003)	run=-	P-009.jsonl	new	pair=65321
S6083	Elephantmen 2259	run=-	P-009.jsonl	new	pair=6080
S103547	Elephantmen 2261: Under Each Skin (2022)	run={"cv": 145547}	P-009.jsonl	new	pair=6080
S34458	The Uncanny X-Men Annual	run=-	P-009.jsonl	new	pair=36216
S103619	Uncanny X-Men '95 (1995)	run={"cv": 60468, "gcd": 7746}	P-009.jsonl	new	pair=36216
S103620	Uncanny X-Men '96 (1996)	run={"cv": 60469, "gcd": 11659}	P-009.jsonl	new	pair=36216
S103621	Uncanny X-Men '97 (1997)	run={"cv": 60470, "gcd": 10856}	P-009.jsonl	new	pair=36216
S103622	Uncanny X-Men 1999 (1999)	run={"cv": 60492, "gcd": 10857}	P-009.jsonl	new	pair=36216
S103623	Uncanny X-Men 2000 (2000)	run={"cv": 60471, "gcd": 11660}	P-009.jsonl	new	pair=36216
S103624	Uncanny X-Men 2001 (2001)	run={"cv": 60472, "gcd": 16048}	P-009.jsonl	new	pair=36216
S103626	Uncanny X-Men Annual v2 (2006)	run={"cv": 18405, "gcd": 18602}	P-009.jsonl	new	pair=36216
S103625	Uncanny X-Men Annual (2015)	run={"cv": 78718, "gcd": 85115}	P-009.jsonl	new	pair=36216
S103609	Thea Stilton (2013)	run={"cv": 60100, "gcd": 74183}	P-009.jsonl	new	pair=20027
S103610	Thea Stilton Special Edition (2012)	run=-	P-009.jsonl	new	pair=20027
S103611	Thea Stilton and the Treasure Seekers (2019)	run=-	P-009.jsonl	new	pair=20027
S103569	Marauders v2 (2022)	run={"cv": 142135, "gcd": 183757}	P-009.jsonl	new	pair=11280
S14307	R.E.B.E.L.S. '94	run=-	P-009.jsonl	new	pair=14306
S103574	NYX (2003)	run={"cv": 17987, "gcd": 14063}	P-009.jsonl	new	pair=58084
S103575	Nyx (2021)	run={"cv": 140070, "gcd": 177740}	P-009.jsonl	new	pair=58084
S94731	moved out -> S20987 "Vengeance of the Moon Knight v1 (2009)"	run=-	P-009.jsonl	kept	pair=94731
S4752	moved out -> S17160 "Superior Spider-Man"; S95052 "Amazing Spider-man v3 (2014)"; S103529 "Amazing Spider-Man v4 (2015)"	run=-	P-009.jsonl	kept	pair=4752	moved_cv=85076	pending_join=64133
S8794	moved out -> S103552 "Hellverine v2 (2025)"	run=-	P-009.jsonl	kept	pair=8794	moved_cv=161695
S16146	moved out -> S103618 "Ultimate Spider-Man Infinite Comic v2 (2016)"	run=-	P-009.jsonl	kept	pair=16146	moved_cv=91154
S17136	moved out -> S94709 "Supergirl v5 (2005)"	run=-	P-009.jsonl	kept	pair=17136	pending_join=94710
S17626	moved out -> S103598 "Tarzan and the Jewels of Opar (1999)"; S103599 "Tarzan in the Land That Time Forgot and the Pool of Time (1996)"; S103545 "Edgar Rice Burroughs' Tarzan the Untamed (1999)"	run=-	P-009.jsonl	kept	pair=17626	moved_cv=38310,48592,46633
S8424	moved out -> S103549 "Hate Annual (2000)"; S103551 "Hate Revisited v1 (2024)"; S103550 "Hate Jamboree (1998)"	run=-	P-009.jsonl	kept	pair=8424	moved_cv=32689,158479,35971
S16597	moved out -> S16728 "Star Wars: The High Republic Phase III"; S16741 "Star Wars: The High Republic, The Edge of Balance: Precedent"; S103577 "Star Wars: The High Republic Adventures (Phase III): The Wedding Spectacular (2024)"; S103578 "Star Wars: The High Republic Adventures: Quest of the Jedi (2023)"	run=-	P-009.jsonl	kept	pair=16597	moved_cv=161711,149980
S65756	moved out -> S65755 "Storm (2014)"; S65754 "Storm (2006)"; S103583 "Storm: Lifedream (2025)"	run=-	P-009.jsonl	kept	pair=65756	moved_cv=162197
S19134	moved out -> S94806 "Thor v1 (1966)"; S103572 "Mighty Thor (2015)"; S103607 "The Mighty Thor Omnibus (2011)"	run=-	P-009.jsonl	kept	pair=19134	moved_cv=86113,39166
S9132	moved out -> S103553 "Human Torch (1974)"	run=-	P-009.jsonl	kept	pair=9132	moved_cv=2691	pending_join=9133
S20070	moved out -> S103613 "Thor by Straczynski & Gillen Omnibus (2024)"; S94807 "Thor v1 (2009)"; S94809 "Thor v3 (2007)"; S20119 "Thor by Jason Aaron: The Complete Collection"; S94806 "Thor v2 (1998)"; S94811 "Thor v5 (2018)"	run=-	P-009.jsonl	kept	pair=20070	moved_cv=156399
S21266	moved out -> S103629 "Warhammer 40,000: Blood and Thunder (2007)"; S103634 "Warhammer 40,000: Defenders of Ultramar (2008)"; S103635 "Warhammer 40,000: Exterminatus (2008)"; S103636 "Warhammer 40,000: Fire & Honour (2008)"; S103632 "Warhammer 40,000: Dawn of War III (2017)"; S103633 "Warhammer 40,000: Deathwatch (2018)"; S103628 "Warhammer 40,000 (2017)"; S103631 "Warhammer 40,000: Cover Gallery (2008)"; S103630 "Warhammer 40,000: Convention Special (2006)"	run=-	P-009.jsonl	kept	pair=21266	moved_cv=32717,25769,23073,23099,101501,110772,59020
S64358	moved out -> S103539 "Buffy the Vampire Slayer Omnibus (2007)"; S103542 "Buffy the Vampire Slayer Season Eight (2007)"; S103543 "Buffy the Vampire Slayer Season Nine (2011)"; S62470 "Buffy the Vampire Slayer Season 10"; S3239 "Buffy the Vampire Slayer: Season 11"; S103541 "Buffy the Vampire Slayer Season 12 (2018)"	run=-	P-009.jsonl	kept	pair=64358	moved_cv=19054,18201,42820,111660
S64320	moved out -> S102868 "Ultimate Black Panther (2024)"; S103535 "Black Panther v6 (2016)"; S2741 "Black Panther"; S2762 "Black Panther by Christopher Priest Omnibus"; S95616 "Black Panther v3 (1998)"	run=-	P-009.jsonl	kept	pair=64320	moved_cv=89350	pending_join=95617
S10839	moved out -> S103564 "Lobster Johnson: The Burning Hand (2012)"; S103568 "Lobster Johnson: The Prayer of Neferu (2012)"; S103558 "Lobster Johnson: Caput Mortuum (2012)"; S103563 "Lobster Johnson: Satan Smells a Rat (2013)"; S103557 "Lobster Johnson: A Scent of Lotus (2013)"; S103560 "Lobster Johnson: Get the Lobster (2014)"; S103556 "Lobster Johnson: A Chain Forged in Life (2015)"; S103566 "Lobster Johnson: The Glass Mantis (2015)"; S103565 "Lobster Johnson: The Forgotten Man (2016)"; S103562 "Lobster Johnson: Metal Monsters of Midtown (2016)"; S103559 "Lobster Johnson: Garden of Bones (2017)"; S103567 "Lobster Johnson: The Pirate's Ghost (2017)"; S103561 "Lobster Johnson: Mangekyo (2017)"; S103554 "Lobster Johnson (2008)"; S103555 "Lobster Johnson Omnibus (2022)"	run=-	P-009.jsonl	kept	pair=10839	moved_cv=45133,26801,52030,61814,65620,71445,83583,86980,89372,90713,97919,100377,103247,142192
S2988	moved out -> S103536 "Bloodstrike: Assassin (1995)"; S103538 "Bloodstrike: Brutalists (2018)"; S103537 "Bloodstrike: Battle Blood (2024)"	run=-	P-009.jsonl	kept	pair=2988	moved_cv=18186,114702,159915
S11597	moved out -> S103571 "Marvel Super-Heroes (1979)"; S98483 "Marvel Super-Heroes v2 (1990)"; S103570 "Marvel Super Heroes Annual (1989)"	run=-	P-009.jsonl	kept	pair=11597	moved_cv=3088
S17700	moved out -> S103600 "Teenage Mutant Ninja Turtles (2024)"; S103603 "Teenage Mutant Ninja Turtles: Sourcebook (2024)"; S103597 "TMNT: The Armageddon Game - Opening Moves (2022)"; S103604 "Teenage Mutant Ninja Turtles: The Armageddon Game (2022)"; S103605 "Teenage Mutant Ninja Turtles: The Armageddon Game - The Alliance (2022)"; S103602 "Teenage Mutant Ninja Turtles 100-Page Spectacular (2012)"; S103593 "TMNT: Best of Michelangelo (2021)"; S103589 "TMNT: Best of April O'Neil (2021)"; S103590 "TMNT: Best of Donatello (2020)"; S103591 "TMNT: Best of Karai (2023)"; S103592 "TMNT: Best of Leonardo (2021)"; S103594 "TMNT: Best of Raphael (2020)"; S103595 "TMNT: Best of Shredder (2021)"; S103596 "TMNT: Best of Splinter (2021)"; S103606 "Teenage Mutant Ninja Turtles: The Last Ronin - The Covers (2023)"; S63610 "Teenage Mutant Ninja Turtles - The IDW Collection"; S2463 "Best of TMNT Collection"; S17465 "TMNT - The Untold Destiny of the Foot Clan"; S17462 "TMNT - The Last Ronin"; S68047 "TMNT - The Ultimate B&W Collection"	run=-	P-009.jsonl	kept	pair=17700	moved_cv=159035,157495,144049,145297,146234,48704,134765,140001,132281,158135,133367,130734,141244,136080,156175
S35316	moved out -> S103548 "Goblin Slayer: Brand New Day (2018)"	run=-	P-009.jsonl	kept	pair=35316	moved_cv=114171
S65321	moved out -> S103573 "Mystique v2 (2024)"; S101456 "Wolverine v3 (2003)"	run=-	P-009.jsonl	kept	pair=65321	moved_cv=160407
S6080	moved out -> S6083 "Elephantmen 2259"; S103547 "Elephantmen 2261: Under Each Skin (2022)"	run=-	P-009.jsonl	kept	pair=6080	moved_cv=145547
S36216	moved out -> S34458 "The Uncanny X-Men Annual"; S103619 "Uncanny X-Men '95 (1995)"; S103620 "Uncanny X-Men '96 (1996)"; S103621 "Uncanny X-Men '97 (1997)"; S103622 "Uncanny X-Men 1999 (1999)"; S103623 "Uncanny X-Men 2000 (2000)"; S103624 "Uncanny X-Men 2001 (2001)"; S103626 "Uncanny X-Men Annual v2 (2006)"; S103625 "Uncanny X-Men Annual (2015)"	run=-	P-009.jsonl	kept	pair=36216	moved_cv=60468,60469,60470,60492,60471,60472,18405,78718
S20027	moved out -> S103609 "Thea Stilton (2013)"; S103610 "Thea Stilton Special Edition (2012)"; S103611 "Thea Stilton and the Treasure Seekers (2019)"	run=-	P-009.jsonl	kept	pair=20027	moved_cv=60100
S11280	moved out -> S103569 "Marauders v2 (2022)"	run=-	P-009.jsonl	kept	pair=11280	moved_cv=142135
S14306	moved out -> S14307 "R.E.B.E.L.S. '94"	run=-	P-009.jsonl	kept	pair=14306
S58084	moved out -> S103574 "NYX (2003)"; S103575 "Nyx (2021)"	run=-	P-009.jsonl	kept	pair=58084	moved_cv=17987,140070
