ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
78207,Conan Chronicles Epic Collection,Conan Chronicles Epic Collection: Out Of The Darksome Hills,4092
78206,Conan Chronicles Epic Collection: Shadows Over Kush,Conan Chronicles Epic Collection: Out Of The Darksome Hills,4096
46959,Daredevil Epic Collection: Dead Man's Hand,Daredevil Epic Collection,4813
46952,Daredevil Epic Collection: Going Out West,Daredevil Epic Collection,4814
46960,Daredevil Epic Collection: Into The Fire,Daredevil Epic Collection,4815
46958,Daredevil Epic Collection: Last Rites,Daredevil Epic Collection,4816
78513,Deadpool Classic Companion,Deadpool Classic Companion (2015),5111
78514,Deadpool Classic Companion,Deadpool Classic Companion (2015),5111
78542,Deadpool Epic Collection 05: Johnny Handsome,Deadpool Epic Collection,5116
78540,Deadpool Epic Collection: Drowning Man,Deadpool Epic Collection,5117
78538,Deadpool Epic Collection: The Circle Chase,Deadpool Epic Collection,5118
116709,Daredevil (1964),Daredevil v2 (1998),64501
116710,Daredevil (1964),Daredevil v2 (1998),64501
117370,Daredevil (1964),Daredevil v2 (1998),64501
117372,Daredevil (1964),Daredevil v2 (1998),64501
117373,Daredevil (1964),Daredevil v2 (1998),64501
117374,Daredevil (1964),Daredevil v2 (1998),64501
117375,Daredevil (1964),Daredevil v2 (1998),64501
117376,Daredevil (1964),Daredevil v2 (1998),64501
117377,Daredevil (1964),Daredevil v2 (1998),64501
117378,Daredevil (1964),Daredevil v2 (1998),64501
118489,Daredevil (1964),Daredevil v6 (2019),64501
46967,Daredevil (1964),Daredevil v3 (2011),64501
46968,Daredevil (1964),Daredevil v3 (2011),64501
92157,Daredevil (1964),Daredevil v3 (2011),64501
78353,Dazzler (2010),Dazzler v2 (2010),64525
91338,Dazzler (2010),Dazzler v2 (2010),64525
117304,Dazzler (2010),Dazzler v2 (2010),64525
118490,Deadpool (1997),Deadpool v8 (2020),64540
78464,Deadpool v2 (2008),Deadpool #1000 (2010),64541
