ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
86468,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86469,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86470,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86472,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86473,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86475,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86476,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86477,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86478,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86479,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86480,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86481,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86482,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86483,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86484,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86485,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86486,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86487,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86488,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86489,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86490,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86491,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86492,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86493,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86494,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86495,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86497,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86498,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86499,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86500,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86501,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86502,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86503,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86504,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86505,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86506,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86507,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86508,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86509,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86510,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86511,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86512,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86513,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86514,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86515,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86517,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86518,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86519,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86520,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86521,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86522,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86523,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86524,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86525,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86526,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86527,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86528,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86529,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86530,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86531,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86532,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86533,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86534,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86535,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86536,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86537,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86649,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86652,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86654,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86656,The Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86657,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86663,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86665,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86667,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86669,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86671,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86673,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86675,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86678,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86680,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86681,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86683,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86692,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86694,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86697,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86699,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86701,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86703,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86705,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86707,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86709,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86711,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86713,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86715,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86717,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86720,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86722,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86726,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86728,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86730,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86732,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86736,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86738,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86740,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86743,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86745,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86747,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86749,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86751,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86753,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86755,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86764,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86765,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
86769,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116337,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116338,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116339,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116341,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116342,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116345,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116346,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116347,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116348,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116349,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116363,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
116540,Uncanny X-Men,X-Men by Lee & Kirby Omnibus (2009),6791
92960,Uncanny X-Men,Uncanny X-Men v3 (2013),6791
92741,Uncanny X-Men,Uncanny X-Men Special (2014),6791
92965,Uncanny X-Men,Uncanny X-Men Omnibus (2006),6791
92966,Uncanny X-Men,Uncanny X-Men Omnibus (2006),6791
92967,Uncanny X-Men,Uncanny X-Men Omnibus (2006),6791
92968,Uncanny X-Men,Uncanny X-Men Omnibus (2006),6791
92969,Uncanny X-Men,Uncanny X-Men Omnibus (2006),6791
