ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
54982,Firestorm: The Nuclear Man,The Fury of Firestorm (1982),6739
54991,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
54992,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
54993,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
54994,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
54995,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
54996,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
54997,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
54998,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
54999,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55000,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55001,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55002,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55003,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55004,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55005,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55006,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55007,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55008,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55009,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55010,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55011,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55012,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55013,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55014,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55015,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55016,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
55017,"Firestorm, The Nuclear Man",The Fury of Firestorm (1982),6739
62292,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62293,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62294,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62295,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62296,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62297,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62298,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62299,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62300,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62301,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62302,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62303,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62304,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62305,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62332,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
62306,Batman and the Outsiders v2 (2008),The Outsiders (2009),95392
