ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
5498,Princeless - Raven - The Pirate Princess,Raven: The Pirate Princess,14098
5499,Princeless - Raven - The Pirate Princess,Raven: The Pirate Princess,14098
5500,Princeless - Raven - The Pirate Princess,Raven: The Pirate Princess,14098
5501,Princeless - Raven - The Pirate Princess,Raven: The Pirate Princess,14098
5502,Princeless - Raven - The Pirate Princess,Raven: The Pirate Princess,14098
5503,Princeless - Raven - The Pirate Princess,Raven: The Pirate Princess,14098
21364,Pierce Brown's Red Rising - Sons of Ares,Pierce Brown's Red Rising - Sons of Ares - Forbidden Song,13822
21365,Pierce Brown's Red Rising - Sons of Ares,Pierce Brown's Red Rising - Sons of Ares - Forbidden Song,13822
4903,Bill Black's Fun Comics,Fun Comics,2553
4904,Bill Black's Fun Comics,Fun Comics,2553
26550,Emmie and Friends Book,Becoming Brianna (2020),6140
