ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
32177,G.I. Joe - Snake Eyes,G.I. Joe: A Real American Hero: Snake Eyes: The Origin (2020),7108
32298,Teenage Mutant Ninja Turtles - Color Classics,Teenage Mutant Ninja Turtles Color Classics (2018),17705
32299,Teenage Mutant Ninja Turtles - Color Classics,Teenage Mutant Ninja Turtles Color Classics (2018),17705
32300,Teenage Mutant Ninja Turtles - Color Classics (2012),Teenage Mutant Ninja Turtles Color Classics (2018),17705
32360,Teenage Mutant Ninja Turtles Color Classics Micro Series (2012),Teenage Mutant Ninja Turtles Color Classics Micro Series: Raphael (2012),17705
32361,Teenage Mutant Ninja Turtles Color Classics Micro Series (2012),Teenage Mutant Ninja Turtles Color Classics Micro Series: Michaelangelo (2012),17705
32362,Teenage Mutant Ninja Turtles Color Classics Micro Series (2012),Teenage Mutant Ninja Turtles Color Classics Micro Series: Donatello (2013),17705
32363,Teenage Mutant Ninja Turtles Color Classics Micro Series (2012),Teenage Mutant Ninja Turtles Color Classics Micro Series: Leonardo (2013),17705
30564,Ghostbusters - Answer the Call (2011),Ghostbusters: Answer the Call (2017),7474
30565,Ghostbusters - Answer the Call (2011),Ghostbusters: Answer the Call (2017),7474
30566,Ghostbusters - Answer the Call (2011),Ghostbusters: Answer the Call (2017),7474
30567,Ghostbusters - Answer the Call (2011),Ghostbusters: Answer the Call (2017),7474
30568,Ghostbusters - Answer the Call (2011),Ghostbusters: Answer the Call (2017),7474
30578,Ghostbusters: Year One (2020),Ghostbusters: Year One v1 (2020),7474
30579,Ghostbusters: Year One (2020),Ghostbusters: Year One v1 (2020),7474
30580,Ghostbusters: Year One (2020),Ghostbusters: Year One v1 (2020),7474
30581,Ghostbusters: Year One (2020),Ghostbusters: Year One v1 (2020),7474
31822,Ghostbusters: Crossing Over,Ghostbusters: Crossing Over (2018),7474
31826,Ghostbusters,Ghostbusters 101 (2017),7474
31824,Ghostbusters - Interdimensional Cross-Rip,Ghostbusters: Interdimensional Cross-Rip (2017),7474
30559,Ghostbusters,Ghostbusters Annual 2017 (2017),7474
30560,Ghostbusters,Ghostbusters Annual 2018 (2018),7474
30561,Ghostbusters Deviations,Ghostbusters Deviations (2016),7474
30562,Ghostbusters Funko Universe,Ghostbusters Funko Universe (2017),7474
30583,Ghostbusters 35th Anniversary: Extreme,Ghostbusters 35th Anniversary: Extreme (2019),7474
30584,Ghostbusters 35th Anniversary: Ghostbusters,Ghostbusters 35th Anniversary: Ghostbusters (2019),7474
30585,Ghostbusters 35th Anniversary: The Real Ghostbusters,Ghostbusters 35th Anniversary: The Real Ghostbusters (2019),7474
30586,Ghostbusters 35th Anniversary Collection,Ghostbusters 35th Anniversary Collection (2019),7474
31842,Half Past Danger,Half Past Danger (2013),8278
31692,True Blood,True Blood (2010),20497
31690,True Blood,True Blood: Tainted Love (2011),20497
113995,Bliss,Bliss (2013),2923
32029,Winterworld,Winterworld (1987),21724
