# shelves from the split lane (new + kept halves) — feed to next_batch.py --revisit-file
# S<sid>	<key>	run=<json|->	<P- file>	new|kept|kept-whole[	pair=<origin sid>][	moved_cv=<id>,…][	pending_join=<sid>,…]
# kept-whole = a `split: false` shelf (nothing moved): its F split-needed stands until an identity batch re-reads it as one run
# pair = the shelf the split took this row's items from (a kept row is its own pair): --revisit-file never cuts a batch inside a pair group
S104182	Rocket Raccoon & Groot: The Complete Collection (2013)	run={"cv": 46366, "gcd": 73369}	P-063.jsonl	new	pair=14788
S34388	The Incredible Hulk Annual	run=-	P-063.jsonl	new	pair=18826
S94719	The Incredible Hulk v2 (1999)	run=-	P-063.jsonl	new	pair=18826
S22213	X-Man and Hulk Annual	run=-	P-063.jsonl	new	pair=34388
S104185	Ultimate Hulk Annual (2008)	run={"cv": 25407, "gcd": 33366}	P-063.jsonl	new	pair=64928
S6495	Fantastic Four Epic Collection	run=-	P-063.jsonl	new	pair=6502
S94745	All-New Guardians of the Galaxy Vol. 3 - Infinity Quest (2017)	run=-	P-063.jsonl	new	pair=735
S9385	Incredible Hulk Epic Collection	run=-	P-063.jsonl	new	pair=9386
S14788	moved out -> S104182 "Rocket Raccoon & Groot: The Complete Collection (2013)"	run=-	P-063.jsonl	kept	pair=14788	moved_cv=46366
S18826	moved out -> S34388 "The Incredible Hulk Annual"; S94719 "The Incredible Hulk v2 (1999)"	run=-	P-063.jsonl	kept	pair=18826
S34388	moved out -> S22213 "X-Man and Hulk Annual"	run=-	P-063.jsonl	kept	pair=34388
S64928	moved out -> S104185 "Ultimate Hulk Annual (2008)"	run=-	P-063.jsonl	kept	pair=64928	moved_cv=25407
S735	moved out -> S94745 "All-New Guardians of the Galaxy Vol. 3 - Infinity Quest (2017)"	run=-	P-063.jsonl	kept	pair=735
