ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
86374,X-Men Unlimited v2 (2004),X-Men Unlimited (1993),101518
86375,X-Men Unlimited v2 (2004),X-Men Unlimited (1993),101518
88305,X-Men Unlimited (2004),X-Men Unlimited (1993),101518
88325,X-Men Unlimited (2004),X-Men Unlimited (1993),101518
88366,X-Men Unlimited (2004),X-Men Unlimited (1993),101518
52039,X-Men '92,X-Men '92 - Warzones!,22222
86225,X-Men Legacy,X-Men: Second Coming (2011),22374
85668,X-Factor (1986),X-Factor v3 (2006),66333
85669,X-Factor (1986),X-Factor v3 (2006),66333
85670,X-Factor (1986),X-Factor v3 (2006),66333
85671,X-Factor (1986),X-Factor v3 (2006),66333
85672,X-Factor (1986),X-Factor v3 (2006),66333
85673,X-Factor (1986),X-Factor v3 (2006),66333
85676,X-Factor (1986),X-Factor v3 (2006),66333
85677,X-Factor (1986),X-Factor v3 (2006),66333
85678,X-Factor (1986),X-Factor v3 (2006),66333
85679,X-Factor (1986),X-Factor v3 (2006),66333
85680,X-Factor (1986),X-Factor v3 (2006),66333
85681,X-Factor (1986),X-Factor v3 (2006),66333
85682,X-Factor (1986),X-Factor v3 (2006),66333
85683,X-Factor (1986),X-Factor v3 (2006),66333
85684,X-Factor (1986),X-Factor v3 (2006),66333
85685,X-Factor (1986),X-Factor v3 (2006),66333
85686,X-Factor (1986),X-Factor v3 (2006),66333
85687,X-Factor (1986),X-Factor v3 (2006),66333
85688,X-Factor (1986),X-Factor v3 (2006),66333
116994,X-Factor (1986),X-Factor v3 (2006),66333
92972,X-Factor (1986),X-Factor by Peter David Omnibus,66333
85694,X-Factor (1986),X-Factor by Peter David: The Complete Collection (2014),66333
85695,X-Factor (1986),X-Factor by Peter David: The Complete Collection (2014),66333
86000,X-Men v2 (1991),X-Men Annual,66349
87803,X-Men (1997),X-Men Annual,66349
86414,New Mutants Epic Collection: Asgardian Wars,New Mutants Epic Collection,12830
86417,New Mutants Epic Collection: Cable,New Mutants Epic Collection,12831
86415,New Mutants Epic Collection: Sudden Death,New Mutants Epic Collection,12832
86413,New Mutants Epic Collection: The Demon Bear Saga,New Mutants Epic Collection,12833
86418,New Mutants Epic Collection: The End Of The Beginning,New Mutants Epic Collection,12834
86426,X-Factor Epic Collection 10: Wreaking Havok,X-Factor Epic Collection,22163
86425,X-Factor Epic Collection: Afterlives,X-Factor Epic Collection,22164
86423,"X-Factor Epic Collection: All-New, All-Different X-Factor",X-Factor Epic Collection,22165
86421,X-Factor Epic Collection: Angel Of Death,X-Factor Epic Collection,22166
86422,X-Factor Epic Collection: Judgement War,X-Factor Epic Collection,22167
86424,X-Factor Epic Collection: X-aminations,X-Factor Epic Collection,22168
86431,X-Force Epic Collection: Armageddon Now,X-Force Epic Collection,22186
86429,X-Force Epic Collection: Assault On Graymalkin,X-Force Epic Collection,22187
86428,X-Force Epic Collection: X-Cutioner's Song,X-Force Epic Collection,22188
86430,X-Force Epic Collection: Zero Tolerance,X-Force Epic Collection,22189
86441,"X-Men Epic Collection 10: God Loves, Man Kills",X-Men Epic Collection,22350
86445,X-Men Epic Collection: Bishop's Crossing,X-Men Epic Collection,22351
86432,X-Men Epic Collection: Children Of The Atom,X-Men Epic Collection,22352
86443,X-Men Epic Collection: Dissolution & Rebirth,X-Men Epic Collection,22353
86439,"X-Men Epic Collection: I, Magneto",X-Men Epic Collection,22354
86440,X-Men Epic Collection: The Brood Saga,X-Men Epic Collection,22358
86419,X-Men Epic Collection: The Brood Saga,X-Men Epic Collection,22358
86401,Excalibur Epic Collection: The Sword Is Drawn,Excalibur Epic Collection,35238
86404,Excalibur Epic Collection: Curiouser And Curiouser,Excalibur Epic Collection,6296
86405,Excalibur Epic Collection: Days Of Futures Yet To Come,Excalibur Epic Collection,6297
86403,Excalibur Epic Collection: Girls' School From Heck,Excalibur Epic Collection,6298
86406,Excalibur Epic Collection: The Battle For Britain,Excalibur Epic Collection,6299
86407,Excalibur Epic Collection: You Are Cordially Invited,Excalibur Epic Collection,6301
86409,Generation X Epic Collection: Emplate's Revenge,Generation X Epic Collection: Back To School,7351
86410,Generation X Epic Collection: The Secret Of M,Generation X Epic Collection: Back To School,7352
