ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
40858,One Piece - Ace's Story The Manga,One Piece: Ace's Story - The Manga (2024),13245
40859,One Piece - Ace's Story The Manga,One Piece: Ace's Story - The Manga (2024),13245
41997,One Piece - Shokugeki no Sanji,One Piece: Shokugeki no Sanji (2024),13245
95829,Miles Morales,Miles Morales - Spider-Man v1 (2019),12079
95830,Miles Morales,Miles Morales - Spider-Man v1 (2019),12079
95831,Miles Morales,Miles Morales - Spider-Man v1 (2019),12079
95832,Miles Morales,Miles Morales - Spider-Man v1 (2019),12079
95833,Miles Morales,Miles Morales - Spider-Man v1 (2019),12079
118498,Miles Morales - Spider-Man,Miles Morales - Spider-Man v1 (2019),12079
48190,Miles Morales - Spider-Man v2 (2022),Miles Morales - Spider-Man v1 (2019),12079
51341,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51342,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51343,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51344,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51345,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51346,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51347,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51348,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51349,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51350,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51351,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51352,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51353,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51354,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51355,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51356,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51357,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51358,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51359,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51360,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
51361,Miles Morales Spider-Man - Infinity Comic,Miles Morales: Spider-Man Infinity Comic (2023),12079
95824,Miles Morales - Spider-Man,Miles Morales: Spider-Man (2019),12079
95847,Miles Morales: Spider-Man,Miles Morales: Spider-Man Omnibus (2022),12079
95848,Miles Morales: Spider-Man,Miles Morales: Spider-Man Omnibus (2022),12079
48613,Timeless v1 (2022),Timeless (2021),101049
48614,Timeless v1 (2022),Timeless,101049
48610,The Infinity Watch v1 (2024),Incredible Hulk Annual (2024),94804
95650,A Mighty Marvel Team-Up,Spider-Man - Animals Assemble!,216
48127,A Mighty Marvel Team-Up,Spider-Man: Cosmic Chaos! (2024),216
46969,Daredevil - Shadowland,Daredevil: Shadowland Omnibus (2018),4802
