# shelves from the split lane (new + kept halves) — feed to next_batch.py --revisit-file
# S<sid>	<key>	run=<json|->	<P- file>	new|kept|kept-whole[	pair=<origin sid>][	moved_cv=<id>,…][	pending_join=<sid>,…]
# kept-whole = a `split: false` shelf (nothing moved): its F split-needed stands until an identity batch re-reads it as one run
# pair = the shelf the split took this row's items from (a kept row is its own pair): --revisit-file never cuts a batch inside a pair group
S9565	Iron Fist Epic Collection: The Fury Of Iron Fist	run=-	P-066.jsonl	new	pair=102965
S12338	Moon Knight Epic Collection	run=-	P-066.jsonl	new	pair=12339
S14202	Punisher Epic Collection	run=-	P-066.jsonl	new	pair=14203
S104203	Ultron (2013)	run={"cv": 49505, "gcd": 73567}	P-066.jsonl	new	pair=20338
S99393	Punisher v03 (1995)	run=-	P-066.jsonl	new	pair=65458
S94790	Punisher v08 (2009)	run=-	P-066.jsonl	new	pair=65458
S94683	Punisher v10 (2014)	run=-	P-066.jsonl	new	pair=65458
S65645	Silver Surfer (1989)	run=-	P-066.jsonl	new	pair=65644
S94791	Silver Surfer v1 (1968)	run=-	P-066.jsonl	new	pair=65644
S99802	Silver Surfer v7 (2016)	run=-	P-066.jsonl	new	pair=94793
S104198	Moon Knight Omnibus (2021)	run={"cv": 133100, "gcd": 173035}	P-066.jsonl	new	pair=94846
S104197	Moon Knight No. 1 Facsimile Edition (2022)	run={"cv": 150834, "gcd": 185854}	P-066.jsonl	new	pair=94846
S102965	moved out -> S9565 "Iron Fist Epic Collection: The Fury Of Iron Fist"	run=-	P-066.jsonl	kept	pair=102965
S20338	moved out -> S104203 "Ultron (2013)"	run=-	P-066.jsonl	kept	pair=20338	moved_cv=49505
S65458	moved out -> S99393 "Punisher v03 (1995)"; S94790 "Punisher v08 (2009)"; S94683 "Punisher v10 (2014)"	run=-	P-066.jsonl	kept	pair=65458
S65644	moved out -> S65645 "Silver Surfer (1989)"; S94791 "Silver Surfer v1 (1968)"	run=-	P-066.jsonl	kept	pair=65644
S94793	moved out -> S99802 "Silver Surfer v7 (2016)"	run=-	P-066.jsonl	kept	pair=94793
S94846	moved out -> S104198 "Moon Knight Omnibus (2021)"; S104197 "Moon Knight No. 1 Facsimile Edition (2022)"	run=-	P-066.jsonl	kept	pair=94846	moved_cv=133100,150834
