# shelves from the split lane (new + kept halves) — feed to next_batch.py --revisit-file
# S<sid>	<key>	run=<json|->	<P- file>	new|kept|kept-whole[	pair=<origin sid>][	moved_cv=<id>,…][	pending_join=<sid>,…]
# kept-whole = a `split: false` shelf (nothing moved): its F split-needed stands until an identity batch re-reads it as one run
# pair = the shelf the split took this row's items from (a kept row is its own pair): --revisit-file never cuts a batch inside a pair group
S103376	Regular Show Original Graphic Novels (2014)	run=-	P-010.jsonl	new	pair=14555
S103729	Star Wars: The High Republic: The Edge of Balance: Precedent (2023)	run={"cv": 152596, "gcd": 200946}	P-010.jsonl	new	pair=16741
S103659	Baltimore: The Plague Ships (2010)	run={"cv": 34735, "gcd": 51831}	P-010.jsonl	new	pair=1810
S103656	Baltimore: The Curse Bells (2011)	run={"cv": 41930, "gcd": 60494}	P-010.jsonl	new	pair=1810
S103653	Baltimore: Dr. Leskovar's Remedy (2012)	run={"cv": 49853, "gcd": 66506}	P-010.jsonl	new	pair=1810
S103660	Baltimore: The Play (2012)	run={"cv": 54121, "gcd": 70090}	P-010.jsonl	new	pair=1810
S103662	Baltimore: The Widow and the Tank (2013)	run={"cv": 57530, "gcd": 72705}	P-010.jsonl	new	pair=1810
S103658	Baltimore: The Inquisitor (2013)	run={"cv": 63707, "gcd": 75221}	P-010.jsonl	new	pair=1810
S103657	Baltimore: The Infernal Train (2013)	run={"cv": 67022, "gcd": 76379}	P-010.jsonl	new	pair=1810
S103652	Baltimore: Chapel of Bones (2014)	run={"cv": 70513, "gcd": 78284}	P-010.jsonl	new	pair=1810
S103663	Baltimore: The Witch of Harju (2014)	run={"cv": 76076, "gcd": 82039}	P-010.jsonl	new	pair=1810
S103664	Baltimore: The Wolf and the Apostle (2014)	run={"cv": 77797, "gcd": 84861}	P-010.jsonl	new	pair=1810
S103655	Baltimore: The Cult of the Red King (2015)	run={"cv": 81871, "gcd": 89134}	P-010.jsonl	new	pair=1810
S103654	Baltimore: Empty Graves (2016)	run={"cv": 89346, "gcd": 99342}	P-010.jsonl	new	pair=1810
S103661	Baltimore: The Red Kingdom (2017)	run={"cv": 98509, "gcd": 111865}	P-010.jsonl	new	pair=1810
S103713	Mighty Avengers v2 (2013)	run={"cv": 67223, "gcd": 76468}	P-010.jsonl	new	pair=12038
S13685	Peanuts (1960)	run=-	P-010.jsonl	new	pair=13639
S103716	Peanuts v2 (1963)	run={"cv": 2159, "gcd": 1602}	P-010.jsonl	new	pair=13639
