# shelves from the split lane (new + kept halves) — feed to next_batch.py --revisit-file
# S<sid>	<key>	run=<json|->	<P- file>	new|kept[	pair=<origin sid>][	moved_cv=<id>,…][	pending_join=<sid>,…]
# pair = the shelf the split took this row's items from (a kept row is its own pair): --revisit-file never cuts a batch inside a pair group
S64201	Avengers by Jonathan Hickman: The Complete Collection (2020)	run={"cv": 129900, "gcd": 164932}	P-007.jsonl	new	pair=64187
S95366	Barbarella v2 (2021)	run={"cv": 137612, "gcd": 173974}	P-007.jsonl	new	pair=64215
S103283	Barbarella: Woman Untamed (2023)	run={"cv": 161197, "gcd": 203788}	P-007.jsonl	new	pair=64215
S103281	Barbarella Holiday Special (2018)	run={"cv": 115718, "gcd": 135178}	P-007.jsonl	new	pair=64215
S95044	Amazing Adventures v2 (1970)	run={"cv": 2469, "gcd": 1937}	P-007.jsonl	new	pair=822
S103277	BLACK [AF]: America's Sweetheart (2017)	run={"cv": 108238, "gcd": 120564}	P-007.jsonl	new	pair=1731
S103279	BLACK [AF]: Widows & Orphans (2018)	run={"cv": 110075, "gcd": 123876}	P-007.jsonl	new	pair=1731
S103278	BLACK [AF]: Devil's Dye (2018)	run={"cv": 115721, "gcd": 135323}	P-007.jsonl	new	pair=1731
S103280	Babylon 5: In Valen's Name (1998)	run={"cv": 25164, "gcd": 12311}	P-007.jsonl	new	pair=1760
S103284	Dark Avengers v2 (2012)	run={"cv": 50701, "gcd": 66269}	P-007.jsonl	new	pair=4861
S103309	Gung-Ho: Sexy Beast (2020)	run={"cv": 133332, "gcd": 168819}	P-007.jsonl	new	pair=8196
S103308	Gung-Ho: Anger (2021)	run={"cv": 136410, "gcd": 178465}	P-007.jsonl	new	pair=8196
S103320	Magik v1 (1983)	run={"cv": 3230, "gcd": 2750}	P-007.jsonl	new	pair=11208
S103379	Rose (2019)	run={"cv": 119726, "gcd": 130525}	P-007.jsonl	new	pair=14835
S98215	Legion of Super-Heroes v5 (2005)	run={"cv": 11059, "gcd": 11990}	P-007.jsonl	new	pair=17151
S98214	Legion of Super-Heroes v4 (1989)	run={"cv": 4201, "gcd": 3810}	P-007.jsonl	new	pair=17151
