ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
37240,Stillwater,Stillwater (2020),16856
37241,Stillwater,Stillwater (2020),16856
37242,Stillwater,Stillwater (2020),16856
79978,Strange Academy,Strange Academy: Finals (2022),16888
79982,Strange Academy - The Deadly Field Trip,Strange Academy: The Deadly Field Trip (2024),16888
19642,Super Sons,Super Sons: Escape to Landis,17094
19643,Super Sons,Super Sons: Escape to Landis,17094
70101,Superman/Batman: Saga of the Super Sons (New Edition),Superman/Batman: Saga of the Super Sons (2017),17094
113501,Swamp Thing,Swamp Thing v2 (1982),17377
113502,Swamp Thing,Swamp Thing v2 (1982),17377
113503,Swamp Thing,Swamp Thing v2 (1982),17377
113504,Swamp Thing,Swamp Thing v2 (1982),17377
113042,Swamp Thing,Swamp Thing v2 (1982),17377
107676,Tank Girl,Tank Girl: Dark Nuggets (2009),17591
107677,Tank Girl,Tank Girl: Dirty Helmets (2010),17591
107678,Tank Girl,Tank Girl: Hairy Heroes (2010),17591
107982,Tank Girl,21st Century Tank Girl (2015),17591
107986,Tank Girl,Dirty Old Tank Girl (2019),17591
107989,Tank Girl,King Tank Girl (2020),17591
18399,Teen Titans,Teen Titans v4 (2011),17665
18401,Teen Titans,Teen Titans v4 (2011),17665
18425,Teen Titans,Teen Titans v4 (2011),17665
73426,Teen Titans,Teen Titans Go! / DC Super Hero Girls: Exchange Students! (2022),17665
73427,Teen Titans,Teen Titans Go!: Undead?! (2022),17665
73428,Teen Titans,Teen Titans Go! To the Library! (2023),17665
103966,The Dark Tower,Dark Tower: The Long Road Home (2008),18341
103967,The Dark Tower,Dark Tower: Treachery (2008),18341
103969,The Dark Tower,Dark Tower: The Fall of Gilead (2009),18341
103237,The Dark Tower,Dark Tower: End-World Almanac (2008),18341
103238,The Dark Tower,Dark Tower: Guide to Gilead (2009),18341
103239,The Dark Tower,Dark Tower: Gunslinger's Guidebook (2007),18341
13421,Tomb Raider,Tomb Raider (2016),20313
13422,Tomb Raider,Tomb Raider (2016),20313
13416,Tomb Raider,Tomb Raider Omnibus (2019),20313
13417,Tomb Raider,Tomb Raider Omnibus (2019),20313
77401,Captain America - Theater of War,Captain America Theater of War: America First! (2009),23136
77402,Captain America - Theater of War,Captain America Theater of War: America the Beautiful (2009),23136
77403,Captain America - Theater of War,Captain America Theater of War: Ghosts of My Country (2009),23136
77406,Captain America - Theater of War,Captain America Theater of War: To Soldier On (2009),23136
77400,Captain America - Theater of War,Captain America Theater of War: A Brother in Arms (2009),23136
77405,Captain America - Theater of War,Captain America Theater of War: Prisoners of Duty (2010),23136
62873,Batman Noir,Batman Noir: Hush (2015),24285
62874,Batman Noir,Batman Noir: The Black Mirror (2016),24285
62875,Batman Noir,Batman Noir: The Dark Knight Returns (2015),24285
62876,Batman Noir,Batman Noir: The Dark Knight Strikes Again (2018),24285
62877,Batman Noir,Batman Noir: The Killing Joke (2016),24285
62878,Batman Noir,Batman Noir: The Long Halloween (2014),24285
36352,Cyber Force Annual,Cyberforce Annual (1995),35140
36353,Cyber Force Annual,Cyberforce Annual (1995),35140
36348,Cyber Force - Shootout,Cyber Force: Shootout (2024),35140
70685,Superman (2019),Absolute Superman (2024),65814
70686,Superman (2019),Absolute Superman (2024),65814
70687,Superman (2019),Absolute Superman (2024),65814
18999,Superman (2019),Superman Annual (2012),65814
64874,Arsenal,Arsenal Special (1996),1331
18991,Red Hood - Arsenal,Red Hood/Arsenal (2015),1331
69308,Red Hood - Arsenal,Red Hood/Arsenal (2015),1331
69309,Red Hood - Arsenal,Red Hood/Arsenal (2015),1331
20897,Battlestar Galactica - The Adama Gambit,Battlestar Galactica - Memorial,2334
21838,Battlestar Galactica - Starbuck,(Classic) Battlestar Galactica: Starbuck (2013),2334
21839,Battlestar Galactica,(Classic) Battlestar Galactica: The Death of Apollo (2014),2334
20898,Battlestar Galactica,Battlestar Galactica: Ghosts (2008),2334
20900,Battlestar Galactica,Battlestar Galactica: The Final Five (2009),2334
20899,Battlestar Galactica,Battlestar Galactica: Pegasus (2007),2334
20901,Battlestar Galactica,Battlestar Galactica One-Shot (2016),2334
5828,Chicken Devil - Chicken Devils,Chicken Devils (2022),3808
5829,Chicken Devil - Chicken Devils,Chicken Devils (2022),3808
5830,Chicken Devil - Chicken Devils,Chicken Devils (2022),3808
5831,Chicken Devil - Chicken Devils,Chicken Devils (2022),3808
110177,Doctor Who,Doctor Who Special (2017),5654
110179,Doctor Who,Doctor Who Special (2017),5654
110346,Doctor Who,Doctor Who: Free Comic Book Day (2015),5654
118559,Eternals,Eternals v5 (2021),6232
118560,Eternals,Eternals v5 (2021),6232
118561,Eternals,Eternals v5 (2021),6232
83044,Eternals,Eternals No. 1 Facsimile Edition (2020),6232
19308,Flashpoint - The World of Flashpoint Featuring Batman,Flashpoint: The World of Flashpoint Featuring Batman (2012),6813
19309,Flashpoint - The World of Flashpoint Featuring Green Lantern,Flashpoint: The World of Flashpoint Featuring Green Lantern (2012),6813
19310,Flashpoint - The World of Flashpoint Featuring Superman,Flashpoint: The World of Flashpoint Featuring Superman (2012),6813
19311,Flashpoint - The World of Flashpoint Featuring The Flash,Flashpoint: The World of Flashpoint Featuring The Flash (2012),6813
19312,Flashpoint - The World of Flashpoint Featuring Wonder Woman,Flashpoint: The World of Flashpoint Featuring Wonder Woman (2012),6813
36575,G.I.Joe - Master and Apprentice,G.I. Joe: Master & Apprentice 2 (2005),7131
36576,G.I.Joe - Master and Apprentice,G.I. Joe: Master & Apprentice 2 (2005),7131
36577,G.I.Joe - Master and Apprentice,G.I. Joe: Master & Apprentice 2 (2005),7131
36578,G.I.Joe - Master and Apprentice,G.I. Joe: Master & Apprentice 2 (2005),7131
115929,Grimm Fairy Tales Presents - Robyn Hood,Robyn Hood,8040
115930,Grimm Fairy Tales Presents - Robyn Hood,Robyn Hood,8040
115931,Grimm Fairy Tales Presents - Robyn Hood,Robyn Hood,8040
115932,Grimm Fairy Tales Presents - Robyn Hood,Robyn Hood,8040
115992,Grimm Fairy Tales - Robyn Hood,Grimm Fairy Tales Presents Robyn Hood: Wanted (2013),8040
115993,Grimm Fairy Tales presents Robyn Hood - Legend,Grimm Fairy Tales Presents Robyn Hood: Legend (2014),8040
115933,Grimm Fairy Tales presents Robyn Hood vs. Red Riding Hood,Grimm Fairy Tales Presents Robyn Hood vs. Red Riding Hood (2013),8040
14416,Harlan Ellison's Dream Corridor,Harlan Ellison's Dream Corridor Special (1995),8342
14417,Harlan Ellison's Dream Corridor,Harlan Ellison's Dream Corridor Special (1995),8342
14418,Harlan Ellison's Dream Corridor Quarterly,Harlan Ellison's Dream Corridor Quarterly (1996),8342
99329,Hercules: Prince of Power,Hercules: Prince of Power (1984),8821
99330,Hercules: Prince of Power,Hercules: Prince of Power (1984),8821
99331,Hercules: Prince of Power,Hercules: Prince of Power (1984),8821
99332,Hercules: Prince of Power,Hercules: Prince of Power (1984),8821
86677,Iron Fist,Iron Fist (1975),9560
86688,Iron Fist,Iron Fist (1975),9560
81993,Iron Fist,Iron Fist (1975),9560
30974,Magic: The Gathering - Chandra,Magic: The Gathering: Chandra (2018),11193
30975,Magic: The Gathering - Chandra,Magic: The Gathering: Chandra (2018),11193
30976,Magic: The Gathering — Chandra,Magic: The Gathering: Chandra (2018),11193
30977,Magic: The Gathering — Chandra,Magic: The Gathering: Chandra (2018),11193
99689,Marvel Action: Chillers (2020-),Marvel Action: Chillers (2020),11357
99690,Marvel Action: Chillers (2020-),Marvel Action: Chillers (2020),11357
99691,Marvel Action: Chillers (2020-),Marvel Action: Chillers (2020),11357
99692,Marvel Action: Chillers (2020-),Marvel Action: Chillers (2020),11357
111067,Quantum and Woody,Q2: The Return of Quantum and Woody (2014),14264
110899,Quantum and Woody,Quantum and Woody Must Die! (2015),14264
110900,Quantum and Woody,Quantum and Woody Deluxe Edition (2015),14264
110901,Quantum and Woody,Quantum and Woody Deluxe Edition (2015),14264
111063,Quantum and Woody,GOAT: H.A.E.D.U.S. (1998),14264
102422,Revolutionary War,Revolutionary War: Dark Angel (2014),14643
102423,Revolutionary War,Revolutionary War: Knights of Pendragon (2014),14643
102424,Revolutionary War,Revolutionary War: Death's Head II (2014),14643
102425,Revolutionary War,Revolutionary War: SuperSoldiers (2014),14643
102426,Revolutionary War,Revolutionary War: Motormouth (2014),14643
102427,Revolutionary War,Revolutionary War: Warheads (2014),14643
102428,Revolutionary War,Revolutionary War: Omega (2014),14643
43841,Secret,Secret (2015),15231
43842,Secret,Secret (2015),15231
43843,Secret,Secret (2015),15231
33945,Secret,Secret (2012),15231
69588,Secret Six,Secret Six (2014),15276
69589,Secret Six,Secret Six (2014),15276
57125,Solo,Solo (2004),15861
110554,Solo,Solo: The Survivors of Chaos (2020),15861
110555,Solo,Solo: The Survivors of Chaos (2020),15861
31289,Sonic the Hedgehog - Spring Broken!,Sonic the Hedgehog: Spring Broken! (2024),15906
31323,Sonic the Hedgehog - Spring Broken!,Sonic the Hedgehog: Spring Broken! (2024),15906
31290,Sonic the Hedgehog: Winter Jam,Sonic the Hedgehog: Winter Jam (2023),15906
5542,Spencer and Locke,Spencer & Locke 2 (2019),16028
5543,Spencer and Locke,Spencer & Locke 2 (2019),16028
5544,Spencer and Locke,Spencer & Locke 2 (2019),16028
5545,Spencer and Locke,Spencer & Locke 2 (2019),16028
6751,The Land That Time Forgot: Fearless,The Land That Time Forgot: Fearless (2020),18897
6752,The Land That Time Forgot: Fearless,The Land That Time Forgot: Fearless (2020),18897
6753,"Edgar Rice Burroughs The Land that Time Forgot, See-Ta the Savage",Edgar Rice Burroughs' The Land That Time Forgot: See-Ta the Savage (2018),18897
6754,"Edgar Rice Burroughs The Land that Time Forgot, See-Ta the Savage",Edgar Rice Burroughs' The Land That Time Forgot: See-Ta the Savage (2018),18897
6682,The Land that Time Forgot,The Land That Time Forgot: Fear on Four Worlds (2018),18897
34792,The Manhattan Projects - The Sun Beyond the Stars,The Manhattan Projects: The Sun Beyond the Stars (2015),19059
34793,The Manhattan Projects - The Sun Beyond the Stars,The Manhattan Projects: The Sun Beyond the Stars (2015),19059
34794,The Manhattan Projects - The Sun Beyond the Stars,The Manhattan Projects: The Sun Beyond the Stars (2015),19059
34795,The Manhattan Projects - The Sun Beyond the Stars,The Manhattan Projects: The Sun Beyond the Stars (2015),19059
15172,The Orville,The Orville #2: Digressions (Part 2 of 2),19305
15173,The Orville,The Orville #2: Digressions (Part 2 of 2),19305
15174,The Orville,The Orville #2: Digressions (Part 2 of 2),19305
110908,Rai - The History of the Valiant Universe,Rai: The History of the Valiant Universe (2017),19878
110921,The Valiants,Resurgence of the Valiant Universe: Finale (2025),19878
112105,Valiant,Valiant 8-Bit Adventure: Unity! (2013),19878
112106,Valiant,Valiant 8-Bit Adventure: Unity! (2013),19878
22188,Vampirella,Vampirella (2017),20905
22189,Vampirella,Vampirella (2017),20905
21009,Warlord of Mars - Dejah Thoris and the Green Men of Mars,Dejah Thoris and the Green Men of Mars (2013),21279
21010,Warlord of Mars - Dejah Thoris and the Green Men of Mars,Dejah Thoris and the Green Men of Mars (2013),21279
21011,Warlord of Mars - Dejah Thoris and the Green Men of Mars,Dejah Thoris and the Green Men of Mars (2013),21279
6792,Zorro: Legendary Adventures,Zorro: Legendary Adventures Book 2 (2019),22860
6793,Zorro: Legendary Adventures,Zorro: Legendary Adventures Book 2 (2019),22860
6794,Zorro: Legendary Adventures,Zorro: Legendary Adventures Book 2 (2019),22860
6795,Zorro: Legendary Adventures,Zorro: Legendary Adventures Book 2 (2019),22860
62578,Batman Arkham,Batman Arkham: Hugo Strange,34698
62579,Batman Arkham,Batman Arkham: Killer Croc,34698
62580,Batman Arkham,Batman Arkham: Man-Bat,34698
62581,Batman Arkham,Batman Arkham: Mister Freeze,34698
62582,Batman Arkham,Batman Arkham: Penguin,34698
62583,Batman Arkham,Batman Arkham: Scarecrow,34698
62584,Batman Arkham,Batman Arkham: Two-Face,34698
