ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
37635,Powers (2018),Powers v5 (2015),102126
37636,Powers (2022),Powers: The Best Ever (2022),102127
32580,Transformers,Transformers (2019),20373
32581,Transformers,Transformers (2019),20373
32582,Transformers,Transformers (2019),20373
32583,Transformers,Transformers (2019),20373
32584,Transformers,Transformers (2019),20373
32585,Transformers,Transformers (2019),20373
32586,Transformers,Transformers (2019),20373
32587,Transformers,Transformers (2019),20373
32588,Transformers,Transformers (2019),20373
32589,Transformers,Transformers (2019),20373
32590,Transformers,Transformers (2019),20373
32591,Transformers,Transformers (2019),20373
32592,Transformers,Transformers (2019),20373
32593,Transformers,Transformers (2019),20373
32594,Transformers,Transformers (2019),20373
98834,Transformers,The Transformers UK (1984),20373
98835,Transformers,The Transformers UK (1984),20373
98836,Transformers,The Transformers UK (1984),20373
98837,Transformers,The Transformers UK (1984),20373
98838,Transformers,The Transformers UK (1984),20373
98839,Transformers,The Transformers UK (1984),20373
98840,Transformers,The Transformers UK (1984),20373
98841,Transformers,The Transformers UK (1984),20373
98842,Transformers,The Transformers UK (1984),20373
98843,Transformers,The Transformers UK (1984),20373
98844,Transformers,The Transformers UK (1984),20373
98845,Transformers,The Transformers UK (1984),20373
98846,Transformers,The Transformers UK (1984),20373
40668,Battle Angel Alita,Battle Angel Alita: Holy Night and Other Stories (2018),2306
26336,After the Rain,After the Rain (2021),493
