ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
54044,Adventure Comics v1 (1938),Adventure Comics v2 (2009),94963
54045,Adventure Comics v1 (1938),Adventure Comics v2 (2009),94963
54046,Adventure Comics v1 (1938),Adventure Comics v2 (2009),94963
54047,Adventure Comics v1 (1938),Adventure Comics v2 (2009),94963
54048,Adventure Comics v1 (1938),Adventure Comics v2 (2009),94963
54049,Adventure Comics v1 (1938),Adventure Comics v2 (2009),94963
112762,House of Secrets (1956),House of Secrets (1996),9026
112763,House of Secrets (1956),House of Secrets (1996),9026
112764,House of Secrets (1956),House of Secrets (1996),9026
112765,House of Secrets (1956),House of Secrets (1996),9026
112766,House of Secrets (1956),House of Secrets (1996),9026
112767,House of Secrets (1956),House of Secrets (1996),9026
112768,House of Secrets (1956),House of Secrets (1996),9026
112769,House of Secrets (1956),House of Secrets (1996),9026
112770,House of Secrets (1956),House of Secrets (1996),9026
112771,House of Secrets (1956),House of Secrets (1996),9026
55082,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55083,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55084,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55085,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55086,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55087,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55088,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55089,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55090,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55091,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55092,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55093,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
55094,Firestorm: The Nuclear Man,Firestorm v3 (2004),6739
19129,Crisis on Infinite Earths Companion Deluxe Edition,Crisis on Infinite Earths Companion Deluxe Edition (2018),62538
19130,Crisis on Infinite Earths Companion Deluxe Edition,Crisis on Infinite Earths Companion Deluxe Edition (2018),62538
19131,Crisis on Infinite Earths Companion Deluxe,Crisis on Infinite Earths Companion Deluxe Edition (2018),62538
