ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
109584,Lenore,Lenore v2 (2009),10712
109585,Lenore,Lenore v2 (2009),10712
109586,Lenore,Lenore v2 (2009),10712
109587,Lenore,Lenore v2 (2009),10712
109588,Lenore,Lenore v2 (2009),10712
109589,Lenore,Lenore v2 (2009),10712
109590,Lenore,Lenore v2 (2009),10712
109591,Lenore,Lenore v2 (2009),10712
109592,Lenore,Lenore v2 (2009),10712
109593,Lenore,Lenore v2 (2009),10712
109594,Lenore,Lenore v2 (2009),10712
111880,Lenore,Lenore v3 (2019),10712
111001,Armorines,Armorines v2 (1999),1312
111002,Armorines,Armorines v2 (1999),1312
111003,Armorines,Armorines v2 (1999),1312
111004,Armorines,Armorines v2 (1999),1312
110907,Rai v3 (2014),Rai (2014),14355
110909,Rai v3 (2014),Rai (2014),14355
110910,Rai v3 (2014),Rai (2014),14355
110911,Rai,Rai v4 (2019),14355
110912,Rai,Rai v4 (2019),14355
21664,Solar Man of the Atom,Solar: Man of the Atom (2014),15854
21665,Solar Man of the Atom,Solar: Man of the Atom (2014),15854
21666,Solar Man of the Atom,Solar: Man of the Atom (2014),15854
21667,Solar Man of the Atom,Solar: Man of the Atom (2014),15854
21668,Solar Man of the Atom,Solar: Man of the Atom (2014),15854
21669,Solar Man of the Atom,Solar: Man of the Atom (2014),15854
109339,The Smurfs,The Smurfs Silver Book,19635
110060,Blade Runner,Blade Runner 2039,2862
111011,Bloodshot (1993),Bloodshot (1997),64338
111012,Bloodshot (1993),Bloodshot (1997),64338
111013,Bloodshot (1993),Bloodshot (1997),64338
111014,Bloodshot (1993),Bloodshot (1997),64338
111015,Bloodshot (1993),Bloodshot (1997),64338
111016,Bloodshot (1993),Bloodshot (1997),64338
111017,Bloodshot (1993),Bloodshot (1997),64338
111018,Bloodshot (1993),Bloodshot (1997),64338
111019,Bloodshot (1993),Bloodshot (1997),64338
111020,Bloodshot (1993),Bloodshot (1997),64338
111056,Ninjak (1994),Ninjak (1997),65364
111057,Ninjak (1994),Ninjak (1997),65364
111058,Ninjak (1994),Ninjak (1997),65364
111059,Ninjak (1994),Ninjak (1997),65364
111060,Ninjak (1994),Ninjak (1997),65364
111061,Ninjak (1994),Ninjak (1997),65364
112167,Fearscape,A Dark Interlude,6599
110862,Harbinger,Harbinger v2 (2012),8317
110863,Harbinger,Harbinger v2 (2012),8317
