ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
87487,Spectacular Spider-Man,The Spectacular Spider-Man,16006
94899,"Peter Parker, the Spectacular Spider-Man",Spectacular Spider-Man Annual,19654
94903,"Peter Parker, the Spectacular Spider-Man",Spectacular Spider-Man Annual,19654
94904,"Peter Parker, the Spectacular Spider-Man",Spectacular Spider-Man Annual,19654
94905,"Peter Parker, the Spectacular Spider-Man",Spectacular Spider-Man Annual,19654
94909,"Peter Parker, the Spectacular Spider-Man",Spectacular Spider-Man Annual,19654
94910,"Peter Parker, the Spectacular Spider-Man",Spectacular Spider-Man Annual,19654
94906,The Spectacular Spider-Man,Spectacular Spider-Man Annual,19654
94907,The Spectacular Spider-Man,Spectacular Spider-Man Annual,19654
94908,The Spectacular Spider-Man,Spectacular Spider-Man Annual,19654
94911,The Spectacular Spider-Man,Spectacular Spider-Man Annual,19654
94912,The Spectacular Spider-Man,Spectacular Spider-Man Annual,19654
83077,"Peter Parker, The Spectacular Spider-Man",Spectacular Spider-Man #1: Facsimile Edition,19654
82256,Punisher v02 (1987),The Punisher Annual,65458
82257,Punisher v02 (1987),The Punisher Annual,65458
82258,Punisher v02 (1987),The Punisher Annual,65458
87235,Punisher (1987),The Punisher Annual,65458
87350,Punisher (1987),The Punisher Annual,65458
