ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
14807,Black Hammer (2016),Black Hammer Library Edition (2018),64298
14809,Black Hammer (2016),Black Hammer Library Edition (2018),64298
14814,Black Hammer,Black Hammer Library Edition (2018),64298
14808,The World of Black Hammer (2016),The World of Black Hammer Library Edition (2020),64298
14810,The World of Black Hammer (2016),The World of Black Hammer Library Edition (2020),64298
14811,The World of Black Hammer (2016),The World of Black Hammer Library Edition (2020),64298
14812,The World of Black Hammer,The World of Black Hammer Library Edition (2020),64298
14813,The World of Black Hammer,The World of Black Hammer Library Edition (2020),64298
14815,Black Hammer,Black Hammer Omnibus (2022),64298
14816,Black Hammer,Black Hammer Omnibus (2022),64298
14817,Black Hammer (2016),Black Hammer Omnibus (2022),64298
14818,World of Black Hammer Omnibus,The World of Black Hammer Omnibus (2023),64298
14819,The World of Black Hammer,The World of Black Hammer Omnibus (2023),64298
14820,The World of Black Hammer,The World of Black Hammer Omnibus (2023),64298
14821,The World of Black Hammer (2016),The World of Black Hammer Omnibus (2023),64298
14793,Black Hammer - Visions (2016),Black Hammer: Visions (2021),64298
14794,Black Hammer - Visions (2016),Black Hammer: Visions (2021),64298
14804,Black Hammer - Spiral City (2024),Black Hammer: Spiral City v1 (2024),64298
14805,Black Hammer - Spiral City (2024),Black Hammer: Spiral City v1 (2024),64298
14806,Black Hammer - Spiral City (2024),Black Hammer: Spiral City v1 (2024),64298
14798,Black Hammer - Colonel Weird and Little Andromeda Short (2016),Colonel Weird and Little Andromeda Shorts (2022),64298
14799,Black Hammer - Colonel Weird and Little Andromeda Short (2016),Colonel Weird and Little Andromeda Shorts (2022),64298
14800,Black Hammer - Colonel Weird and Little Andromeda Short (2016),Colonel Weird and Little Andromeda Shorts (2022),64298
14801,Black Hammer - Colonel Weird and Little Andromeda Short (2016),Colonel Weird and Little Andromeda Shorts (2022),64298
14786,Black Hammer - Streets of Spiral,Black Hammer: Streets of Spiral (2019),64298
14788,The World of Black Hammer Encyclopedia,The World of Black Hammer Encyclopedia (2019),64298
15959,Black Hammer '45,Black Hammer '45 (2019),64298
15960,Black Hammer/Justice League: Hammer of Justice!,Black Hammer/Justice League: Hammer of Justice! (2019),64298
15964,The Last Days of Black Hammer,The Last Days of Black Hammer (2023),64298
12591,MySpace Dark Horse Presents (2008),MySpace Dark Horse Presents (2007),64506
12592,MySpace Dark Horse Presents (2008),MySpace Dark Horse Presents (2007),64506
12593,MySpace Dark Horse Presents (2008),MySpace Dark Horse Presents (2007),64506
12594,MySpace Dark Horse Presents (2008),MySpace Dark Horse Presents (2007),64506
12595,MySpace Dark Horse Presents (2008),MySpace Dark Horse Presents (2007),64506
12596,MySpace Dark Horse Presents (2008),MySpace Dark Horse Presents (2007),64506
12597,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12598,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12599,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12600,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12601,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12602,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12603,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12604,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12605,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12606,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12607,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12608,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12609,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12610,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12611,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12612,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
12613,MySpace Dark Horse Presents (1986),MySpace Dark Horse Presents (2007),64506
