# shelves from the split lane (new + kept halves) — feed to next_batch.py --revisit-file
# S<sid>	<key>	run=<json|->	<P- file>	new|kept|kept-whole[	pair=<origin sid>][	moved_cv=<id>,…][	pending_join=<sid>,…]
# kept-whole = a `split: false` shelf (nothing moved): its F split-needed stands until an identity batch re-reads it as one run
# pair = the shelf the split took this row's items from (a kept row is its own pair): --revisit-file never cuts a batch inside a pair group
S103850	Amazing Spider-Man Epic Collection: Great Responsibility (2016)	run={"cv": 97134}	P-017.jsonl	new	pair=871
S103853	Amazing Spider-Man Epic Collection: Spider-Man No More (2018)	run={"cv": 110903}	P-017.jsonl	new	pair=871
S103855	Amazing Spider-Man Epic Collection: The Goblin Lives (2019)	run={"cv": 119744}	P-017.jsonl	new	pair=871
S103854	Amazing Spider-Man Epic Collection: The Death of Captain Stacy (2021)	run={"cv": 139777}	P-017.jsonl	new	pair=871
S103856	Amazing Spider-Man Epic Collection: The Goblin's Last Stand (2017)	run={"cv": 101161}	P-017.jsonl	new	pair=871
S103848	Amazing Spider-Man Epic Collection: Big Apple Battleground (2024)	run={"cv": 158331}	P-017.jsonl	new	pair=871
S103849	Amazing Spider-Man Epic Collection: Ghosts of the Past (2014)	run={"cv": 74202}	P-017.jsonl	new	pair=871
S103851	Amazing Spider-Man Epic Collection: Kraven's Last Hunt (2017)	run={"cv": 101919}	P-017.jsonl	new	pair=871
S103847	Amazing Spider-Man Epic Collection: Assassin Nation (2019)	run={"cv": 119132}	P-017.jsonl	new	pair=871
S103852	Amazing Spider-Man Epic Collection: Lifetheft (2021)	run={"cv": 142111}	P-017.jsonl	new	pair=871
S871	moved out -> S103850 "Amazing Spider-Man Epic Collection: Great Responsibility (2016)"; S103853 "Amazing Spider-Man Epic Collection: Spider-Man No More (2018)"; S103855 "Amazing Spider-Man Epic Collection: The Goblin Lives (2019)"; S103854 "Amazing Spider-Man Epic Collection: The Death of Captain Stacy (2021)"; S103856 "Amazing Spider-Man Epic Collection: The Goblin's Last Stand (2017)"; S103848 "Amazing Spider-Man Epic Collection: Big Apple Battleground (2024)"; S103849 "Amazing Spider-Man Epic Collection: Ghosts of the Past (2014)"; S103851 "Amazing Spider-Man Epic Collection: Kraven's Last Hunt (2017)"; S103847 "Amazing Spider-Man Epic Collection: Assassin Nation (2019)"; S103852 "Amazing Spider-Man Epic Collection: Lifetheft (2021)"	run=-	P-017.jsonl	kept	pair=871	moved_cv=97134,110903,119744,139777,101161,158331,74202,101919,119132,142111
