ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
15172,The Orville #2: Digressions (Part 2 of 2),The Orville: Artifacts (2021),19306
15173,The Orville #2: Digressions (Part 2 of 2),The Orville: Artifacts (2021),19306
20912,Bettie Page (2017),Bettie Page v3 (2020),2478
21850,Bettie Page - Hollywood Adventures on Murder Island,Bettie Page v3 (2020),2478
21849,Bettie Page: The Princess & the Pin-Up,Bettie Page v2 (2018),2478
20918,Bettie Page Halloween Special,Bettie Page Halloween Special (2018),2478
20913,Bettie Page,Bettie Page Halloween Special (2019),2478
20909,Bettie Page,Bettie Page: The Dynamite Covers (2019),2478
20908,Bettie Page,Bettie Page: Queen of the Nile (2021),2478
21848,Bettie Page: Curse of the Banshee Collection,Bettie Page and the Curse of the Banshee (2021),2478
50528,Cable: Love and Chrome,Cable: Love and Chrome (2025),3317
50529,Cable - Love and Chrome,Cable: Love and Chrome (2025),3317
50530,Cable - Love and Chrome,Cable: Love and Chrome (2025),3317
50531,Cable - Love and Chrome,Cable: Love and Chrome (2025),3317
50532,Cable - Love and Chrome,Cable: Love and Chrome (2025),3317
14355,Cyberpunk,Cyberpunk 2077: Trauma Team (2020),4485
14358,Cyberpunk,Cyberpunk 2077: You Have My Word (2021),4485
14350,Cyberpunk,Cyberpunk 2077: Blackout (2022),4485
14357,Cyberpunk,Cyberpunk 2077: XOXO (2023),4485
14356,Cyberpunk,Cyberpunk 2077: Where's Johnny (2021),4485
14349,Cyberpunk,Cyberpunk 2077: Big City Dreams (2020),4485
14118,Dragon Age,Dragon Age: Blue Wraith (2020),5791
14119,Dragon Age,Dragon Age: Dark Fortress (2021),5791
14120,Dragon Age,Dragon Age: Deception (2018),5791
14122,Dragon Age,Dragon Age: Knight Errant (2017),5791
14123,Dragon Age,Dragon Age: Magekiller (2015),5791
14125,Dragon Age,Dragon Age: The Missing (2023),5791
14124,Dragon Age,Dragon Age: The First Five Graphic Novels (2021),5791
14126,Dragon Age,Dragon Age: Wraiths of Tevinter (2022),5791
14121,Dragon Age,Dragon Age: Hard in Hightown (2018),5791
14948,Hellboy and the B.P.R.D.,Hellboy and the B.P.R.D.: 1953 (2016),8759
14949,Hellboy and the B.P.R.D.,Hellboy and the B.P.R.D.: 1954 (2018),8759
14950,Hellboy and the B.P.R.D.,Hellboy and the B.P.R.D.: 1955 (2018),8759
14951,Hellboy and the B.P.R.D.,Hellboy and the B.P.R.D.: 1956 (2018),8759
14952,Hellboy and the B.P.R.D.,Hellboy and the B.P.R.D.: 1957 (2023),8759
14953,Hellboy and the B.P.R.D.: 1957 --Family Ties,Hellboy and the B.P.R.D.: 1957 - Family Ties (2021),8759
14954,Hellboy and the B.P.R.D. - The Beast of Vargu and Others,Hellboy and the B.P.R.D.: The Beast of Vargu and Others (2020),8759
14955,Hellboy and the B.P.R.D. - The Return of Effie Kolb and Others,Hellboy and the B.P.R.D.: The Return of Effie Kolb and Others (2022),8759
14956,Hellboy and the B.P.R.D. - The Secret of Chesbro House and Others,Hellboy and the B.P.R.D.: The Secret of Chesbro House and Others (2023),8759
108476,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: Civilians (2022),9919
108477,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: Hell (2021),9919
108478,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: Interference Pattern (2022),9919
108480,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: Surviving Nuclear Attack (2019),9919
108481,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: The Envoy (2023),9919
108482,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: The Standoff (2018),9919
108483,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: Twitch (2019),9919
108484,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: Vortex (2017),9919
108485,John Carpenter's Tales of Science Fiction,John Carpenter's Tales of Science Fiction: Vortex 2.0 (2020),9919
110756,Johnny Boo,Johnny Boo: Twinkle Power (2008),9942
110757,Johnny Boo,Johnny Boo and the Happy Apples (2009),9942
110758,Johnny Boo,Johnny Boo and the Mean Little Boy (2010),9942
110759,Johnny Boo,Johnny Boo Does Something! (2013),9942
110760,Johnny Boo,Johnny Boo Zooms to the Moon (2014),9942
110761,Johnny Boo,Johnny Boo Goes Like This! (2016),9942
110762,Johnny Boo,Johnny Boo and the Ice Cream Computer (2018),9942
110763,Johnny Boo,Johnny Boo Meets Dragon Puncher (2015),9942
110764,Johnny Boo,Johnny Boo Is King! (2019),9942
8912,Kim and Kim - Love Is A Battlefield,Kim & Kim: Love Is a Battlefield (2017),10366
8913,Kim and Kim - Love Is A Battlefield,Kim & Kim: Love Is a Battlefield (2017),10366
8914,Kim and Kim - Love Is A Battlefield,Kim & Kim: Love Is a Battlefield (2017),10366
8915,Kim and Kim - Love Is A Battlefield,Kim & Kim: Love Is a Battlefield (2017),10366
8921,Kim and Kim - Love Is A Battlefield,Kim & Kim (2016),10366
99682,Marvel,Marvel 1985,11333
99683,Marvel,Marvel 1985,11333
99684,Marvel,Marvel 1985,11333
99685,Marvel,Marvel 1985,11333
99686,Marvel,Marvel 1985,11333
99687,Marvel,Marvel 1985,11333
100956,Marvel,Marvel Preview,11333
100964,Marvel,Marvel Preview,11333
101567,Marvel,Marvel (2020-),11333
31023,My Little Pony: Classics Reimagined—Little Fillies,My Little Pony: Classics Reimagined - Little Fillies (2022),12563
31024,My Little Pony: Classics Reimagined—The Odyssey,My Little Pony: Classics Reimagined - The Odyssey (2024),12563
