ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
92919,Uncanny Avengers,Uncanny Avengers v2 (2015),20672
92920,Uncanny Avengers,Uncanny Avengers v2 (2015),20672
92921,Uncanny Avengers,Uncanny Avengers v2 (2015),20672
92922,Uncanny Avengers,Uncanny Avengers v2 (2015),20672
92923,Uncanny Avengers,Uncanny Avengers v2 (2015),20672
52034,Uncanny Avengers,Uncanny Avengers v2 (2015),20672
53140,Uncanny Avengers - Unity,Uncanny Avengers v3 (2015),20672
53141,Uncanny Avengers - Unity,Uncanny Avengers v3 (2015),20672
53142,Uncanny Avengers - Unity,Uncanny Avengers v3 (2015),20672
53143,Uncanny Avengers - Unity,Uncanny Avengers v3 (2015),20672
53144,Uncanny Avengers - Unity,Uncanny Avengers v3 (2015),20672
118882,Uncanny Avengers - Unity,Uncanny Avengers v3 (2015),20672
118886,Uncanny Avengers - Unity,Uncanny Avengers v3 (2015),20672
53959,Uncanny Avengers Annual,Uncanny Avengers v3 (2015),20672
49913,Uncanny Avengers,Uncanny Avengers - The Resistance,20672
49914,Uncanny Avengers,Uncanny Avengers - The Resistance,20672
