ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
27689,He-Man and the Masters of the Universe,He-Man and the Masters of the Universe v1 (2012),8477
18817,Earth,Earth 2: World's End (2014),5981
18818,Earth,Earth 2: World's End (2014),5981
18819,Earth,Earth 2: World's End (2014),5981
18820,Earth,Earth 2: World's End (2014),5981
18821,Earth,Earth 2: World's End (2014),5981
18822,Earth,Earth 2: World's End (2014),5981
18823,Earth,Earth 2: World's End (2014),5981
18824,Earth,Earth 2: World's End (2014),5981
18825,Earth,Earth 2: World's End (2014),5981
18826,Earth,Earth 2: World's End (2014),5981
18827,Earth,Earth 2: World's End (2014),5981
18828,Earth,Earth 2: World's End (2014),5981
18829,Earth,Earth 2: World's End (2014),5981
18830,Earth,Earth 2: World's End (2014),5981
18831,Earth,Earth 2: World's End (2014),5981
18832,Earth,Earth 2: World's End (2014),5981
18833,Earth,Earth 2: World's End (2014),5981
18834,Earth,Earth 2: World's End (2014),5981
18835,Earth,Earth 2: World's End (2014),5981
18836,Earth,Earth 2: World's End (2014),5981
18837,Earth,Earth 2: World's End (2014),5981
18838,Earth,Earth 2: World's End (2014),5981
18839,Earth,Earth 2: World's End (2014),5981
18840,Earth,Earth 2: World's End (2014),5981
18841,Earth,Earth 2: World's End (2014),5981
18842,Earth,Earth 2: World's End (2014),5981
54884,Earth,Earth 2: World's End (2014),5981
54885,Earth,Earth 2: World's End (2014),5981
54880,Earth,Earth 2: Society (2015),5981
54881,Earth,Earth 2: Society (2015),5981
54882,Earth,Earth 2: Society (2015),5981
54883,Earth,Earth 2: Society (2015),5981
18791,Earth,Earth 2: Futures End (2014),5981
57408,Super Friends (2008),Super Friends v2 (2008),65789
57409,Super Friends (2008),Super Friends v2 (2008),65789
57410,Super Friends (2008),Super Friends v2 (2008),65789
57411,Super Friends (2008),Super Friends v2 (2008),65789
57412,Super Friends (2008),Super Friends v2 (2008),65789
57413,Super Friends (2008),Super Friends v2 (2008),65789
57414,Super Friends (2008),Super Friends v2 (2008),65789
57415,Super Friends (2008),Super Friends v2 (2008),65789
57416,Super Friends (2008),Super Friends v2 (2008),65789
57417,Super Friends (2008),Super Friends v2 (2008),65789
57418,Super Friends (2008),Super Friends v2 (2008),65789
57419,Super Friends (2008),Super Friends v2 (2008),65789
57420,Super Friends (2008),Super Friends v2 (2008),65789
57421,Super Friends (2008),Super Friends v2 (2008),65789
57422,Super Friends (2008),Super Friends v2 (2008),65789
57423,Super Friends (2008),Super Friends v2 (2008),65789
57424,Super Friends (2008),Super Friends v2 (2008),65789
57425,Super Friends (2008),Super Friends v2 (2008),65789
57426,Super Friends (2008),Super Friends v2 (2008),65789
57427,Super Friends (2008),Super Friends v2 (2008),65789
57428,Super Friends (1976),Super Friends v2 (2008),65789
57429,Super Friends (1976),Super Friends v2 (2008),65789
57430,Super Friends (1976),Super Friends v2 (2008),65789
57431,Super Friends (1976),Super Friends v2 (2008),65789
57432,Super Friends (1976),Super Friends v2 (2008),65789
57433,Super Friends (1976),Super Friends v2 (2008),65789
57434,Super Friends (1976),Super Friends v2 (2008),65789
57435,Super Friends (1976),Super Friends v2 (2008),65789
57436,Super Friends (1976),Super Friends v2 (2008),65789
32254,ROM,ROM (2016),14317
32253,ROM,ROM Annual 2017 (2017),14317
59228,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59229,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59230,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59231,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59232,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59233,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59234,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59235,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59236,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59237,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59238,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59239,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59240,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59241,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59242,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59243,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59244,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59245,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59246,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59247,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59248,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59249,Batman - Gotham,Batman: Gotham by Gaslight - The Kryptonian Age (2024),2233
59250,Batman - Gotham,Batman: Gotham by Gaslight Facsimile Edition (2024),2233
59251,Batman - Gotham,Batman: Gotham by Gaslight Facsimile Edition (2024),2233
62735,Batman - Gotham,Batman: Gotham by Gaslight: The Deluxe Edition (2020),2233
62859,Batman - Gotham,Batman: Gotham by Gaslight: The Deluxe Edition (2020),2233
62857,Batman - Gotham,Batman: Gotham by Gaslight (2006),2233
89940,New X-Men,New X-Men v2 (2004),12860
89941,New X-Men,New X-Men v2 (2004),12860
89942,New X-Men,New X-Men v2 (2004),12860
89943,New X-Men,New X-Men v2 (2004),12860
89944,New X-Men,New X-Men v2 (2004),12860
89945,New X-Men,New X-Men v2 (2004),12860
90083,New X-Men,New X-Men v2 (2004),12860
90084,New X-Men,New X-Men v2 (2004),12860
90085,New X-Men,New X-Men v2 (2004),12860
90144,New X-Men,New X-Men v2 (2004),12860
90145,New X-Men,New X-Men v2 (2004),12860
90146,New X-Men,New X-Men v2 (2004),12860
90160,New X-Men,New X-Men v2 (2004),12860
90161,New X-Men,New X-Men v2 (2004),12860
90203,New X-Men,New X-Men v2 (2004),12860
90278,New X-Men,New X-Men v2 (2004),12860
90279,New X-Men,New X-Men v2 (2004),12860
90280,New X-Men,New X-Men v2 (2004),12860
90281,New X-Men,New X-Men v2 (2004),12860
