ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
52901,Avengers (2020),Avengers by Jonathan Hickman: The Complete Collection (2020),64187
52902,Avengers (2023),Avengers by Jonathan Hickman: The Complete Collection (2020),64187
20872,Barbarella (2021-) (2017),Barbarella v2 (2021),64215
20873,Barbarella (2021-) (2017),Barbarella v2 (2021),64215
20874,Barbarella (2021-) (2017),Barbarella v2 (2021),64215
20875,Barbarella (2021-) (2017),Barbarella v2 (2021),64215
20876,Barbarella (2021-) (2017),Barbarella v2 (2021),64215
20877,Barbarella (2021-) (2017),Barbarella v2 (2021),64215
21834,Barbarella - Woman Untamed,Barbarella: Woman Untamed (2023),64215
21835,Barbarella Holiday Special,Barbarella Holiday Special (2018),64215
86607,Amazing Adventures,Amazing Adventures v2 (1970),822
86608,Amazing Adventures,Amazing Adventures v2 (1970),822
86609,Amazing Adventures,Amazing Adventures v2 (1970),822
86610,Amazing Adventures,Amazing Adventures v2 (1970),822
86611,Amazing Adventures,Amazing Adventures v2 (1970),822
86612,Amazing Adventures,Amazing Adventures v2 (1970),822
86614,Amazing Adventures,Amazing Adventures v2 (1970),822
9896,BLACK [AF]: America's Sweetheart,BLACK [AF]: America's Sweetheart (2017),1731
8878,BLACK - Widows and Orphans,BLACK [AF]: Widows & Orphans (2018),1731
8879,BLACK - Widows and Orphans,BLACK [AF]: Widows & Orphans (2018),1731
8880,BLACK - Widows and Orphans,BLACK [AF]: Widows & Orphans (2018),1731
8881,BLACK - Widows and Orphans,BLACK [AF]: Widows & Orphans (2018),1731
8882,BLACK [AF]: Devil's Dye,BLACK [AF]: Devil's Dye (2018),1731
8883,BLACK [AF]: Devil's Dye,BLACK [AF]: Devil's Dye (2018),1731
8884,BLACK [AF]: Devil's Dye,BLACK [AF]: Devil's Dye (2018),1731
27652,Babylon,Babylon 5: In Valen's Name (1998),1760
27653,Babylon,Babylon 5: In Valen's Name (1998),1760
27654,Babylon,Babylon 5: In Valen's Name (1998),1760
97018,Dark Avengers,Dark Avengers v2 (2012),4861
97019,Dark Avengers,Dark Avengers v2 (2012),4861
4666,Gung-Ho,Gung-Ho: Sexy Beast (2020),8196
4667,Gung-Ho,Gung-Ho: Sexy Beast (2020),8196
4668,Gung-Ho,Gung-Ho: Sexy Beast (2020),8196
4669,Gung-Ho,Gung-Ho: Sexy Beast (2020),8196
4670,Gung-Ho,Gung-Ho: Anger (2021),8196
4671,Gung-Ho,Gung-Ho: Anger (2021),8196
4672,Gung-Ho,Gung-Ho: Anger (2021),8196
4673,Gung-Ho,Gung-Ho: Anger (2021),8196
86849,Magik,Magik v1 (1983),11208
86850,Magik,Magik v1 (1983),11208
86851,Magik,Magik v1 (1983),11208
86852,Magik,Magik v1 (1983),11208
23313,Rose,Rose (2019),14835
23314,Rose,Rose (2019),14835
68038,Supergirl and the Legion of Super-Heroes,Legion of Super-Heroes v5 (2005),17151
68039,Supergirl and the Legion of Super-Heroes,Legion of Super-Heroes v5 (2005),17151
68040,Supergirl and the Legion of Super-Heroes,Legion of Super-Heroes v5 (2005),17151
68041,Supergirl and the Legion of Super-Heroes,Legion of Super-Heroes v5 (2005),17151
16858,Legion of Super-Heroes (1989),Legion of Super-Heroes v4 (1989),17151
18052,Legion of Super-Heroes (1989),Legion of Super-Heroes v4 (1989),17151
68053,Legion of Super-Heroes (1989),Legion of Super-Heroes (2019),17151
67745,Legion of Super-Heroes Secret Files and Origins,Legion of Super-Heroes Secret Files and Origins (1997),17151
67746,Legion of Super-Heroes Secret Files and Origins,Legion of Super-Heroes Secret Files and Origins (1997),17151
68029,Legion of Super-Heroes: The Beginning of Tomorrow,Legion of Super-Heroes: The Beginning of Tomorrow (1999),17151
67999,Legion of Super-Heroes: The Beginning of Tomorrow,Legion of Super-Heroes: The Beginning of Tomorrow (1999),17151
72926,Superman Plus Legion of Super-Heroes,Superman Plus Legion of Super-Heroes (1997),17151
103243,The Darkhold,The Darkhold: Iron Man (2021),24311
118542,The Darkhold,The Darkhold: Iron Man (2021),24311
103244,The Darkhold,The Darkhold: Blade (2021),24311
118543,The Darkhold,The Darkhold: Blade (2021),24311
103245,The Darkhold,The Darkhold: Wasp (2021),24311
118544,The Darkhold,The Darkhold: Wasp (2021),24311
103246,The Darkhold,The Darkhold: Black Bolt (2022),24311
118545,The Darkhold,The Darkhold: Black Bolt (2022),24311
103247,The Darkhold,The Darkhold: Spider-Man (2021),24311
118546,The Darkhold,The Darkhold: Spider-Man (2021),24311
103248,The Darkhold,The Darkhold Omega (2022),24311
118547,The Darkhold,The Darkhold Omega (2022),24311
48110,Marvel's Voices: Community (2021),Marvel's Voices: Comunidades (2022),35667
48111,Marvel's Voices: Heritage (2021),Marvel's Voices: Heritage (2022),35667
48113,Marvel's Voices - Identity,Marvel's Voices: Identity v2 (2022),35667
48114,Marvel's Voices: Legacy (2022),Marvel's Voices: Legacy v2 (2022),35667
48115,Marvel's Voices: Legends,Marvel's Voices: Legends (2024),35667
48116,Marvel's Voices: Pride,Marvel's Voices: Pride (2021),35667
48117,Marvel's Voices: Pride (2022),Marvel's Voices: Pride v2 (2022),35667
48118,Marvel's Voices: Pride,Marvel's Voices: Pride v3 (2023),35667
48119,Marvel's Voices: Spider-Verse,Marvel's Voices: Spider-Verse (2023),35667
48120,Marvel's Voices - The Avengers,Marvel's Voices: The Avengers (2024),35667
48123,Marvel's Voices - Community,Marvel's Voices: Community Collection (2023),35667
48124,Marvel's Voices - Legacy - Celebrating Black History Month,Marvel's Voices: Legacy - Celebrating Black History Month (2021),35667
48125,Marvels Voices - Pride,Marvel's Voices: Pride Collection (2022),35667
103806,Star Wars: Doctor Aphra (2016),Star Wars: Doctor Aphra (2020),65741
103809,Star Wars: Doctor Aphra (2016),Star Wars: Doctor Aphra (2020),65741
104047,Star Wars: Doctor Aphra (2016),Star Wars: Doctor Aphra (2020),65741
104130,Star Wars: Doctor Aphra (2016),Star Wars: Doctor Aphra (2020),65741
