ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
49894,New Mutants - Lethal Legion,New Mutants: Lethal Legion (2023),12823
49895,New Mutants - Lethal Legion,New Mutants: Lethal Legion (2023),12823
49896,New Mutants - Lethal Legion,New Mutants: Lethal Legion (2023),12823
49897,New Mutants - Lethal Legion,New Mutants: Lethal Legion (2023),12823
49898,New Mutants - Lethal Legion,New Mutants: Lethal Legion (2023),12823
49899,New Mutants - Lethal Legion,New Mutants: Lethal Legion (2023),12823
49900,New Mutants - Lethal Legion,New Mutants: Lethal Legion (2023),12823
97117,Ultimate Comics Spider-Man,Ultimate Spider-Man v2 (2009),20604
97118,Ultimate Comics Spider-Man,Ultimate Spider-Man v2 (2009),20604
97119,Ultimate Comics Spider-Man,Ultimate Spider-Man v2 (2009),20604
97120,Ultimate Comics Spider-Man,Ultimate Spider-Man v2 (2009),20604
88210,Weapon X,Weapon X v1 (1995),21357
88217,Weapon X,Weapon X v1 (1995),21357
88227,Weapon X,Weapon X v1 (1995),21357
88239,Weapon X,Weapon X v1 (1995),21357
118892,Weapon X,Weapon X v3 (2017),21357
97434,What If - Civil War,What If? Civil War (2008),21522
97592,What If - Civil War,What If? Civil War (2008),21522
97435,What If Planet Hulk,What If? Planet Hulk (2007),21522
97594,What If Planet Hulk,What If? Planet Hulk (2007),21522
116913,What If Planet Hulk,What If? Planet Hulk (2007),21522
97438,What If - Fallen Son,What If? Fallen Son (2009),21522
97507,What If - Fallen Son,What If? Fallen Son (2009),21522
97439,What If - House of M,What If? House of M (2009),21522
97508,What If - House of M,What If? House of M (2009),21522
90290,What If - House of M,What If? House of M (2009),21522
97441,What If - Secret Wars,What If? Secret Wars (2009),21522
97510,What If - Secret Wars,What If? Secret Wars (2009),21522
97466,What If v2 (1989),What If? Special (1988),21522
97506,What If - Back in Black,What If Spider-Man - Back In Black,21522
97593,What if Annihilation,What If Annihilation,21522
97652,Wolverine Epic Collection,Wolverine v2 (1988),21852
97647,Wolverine Epic Collection: Blood And Claws,Wolverine Epic Collection,21853
97648,Wolverine Epic Collection: Inner Fury,Wolverine Epic Collection,21854
97655,Wolverine Epic Collection: The Return Of Weapon X,Wolverine Epic Collection,21856
97649,Wolverine Epic Collection: To The Bone,Wolverine Epic Collection,21857
97651,Wolverine Epic Collection: Tooth And Claw,Wolverine Epic Collection,21858
97894,Wolverine: Old Man Logan,Old Man Logan,21922
97898,Wolverine: Old Man Logan,Old Man Logan,21922
97899,Wolverine: Old Man Logan,Old Man Logan,21922
97832,Wolverine v4 (2010),Wolverine #900 (2010),21932
97831,Wolverine v4 (2010),Wolverine #1000 (2011),21932
88207,Astonishing X-Men (2004),Astonishing X-Men v1 (1995),64179
88220,Astonishing X-Men (2004),Astonishing X-Men v1 (1995),64179
88223,Astonishing X-Men (2004),Astonishing X-Men v1 (1995),64179
88232,Astonishing X-Men (2004),Astonishing X-Men v1 (1995),64179
90851,Cable (1993),Cable v2 (2008),64363
90858,Cable (1993),Cable v2 (2008),64363
90865,Cable (1993),Cable v2 (2008),64363
90874,Cable (1993),Cable v2 (2008),64363
90878,Cable (1993),Cable v2 (2008),64363
90944,Cable (1993),Cable v2 (2008),64363
90986,Cable (1993),Cable v2 (2008),64363
90987,Cable (1993),Cable v2 (2008),64363
90988,Cable (1993),Cable v2 (2008),64363
90989,Cable (1993),Cable v2 (2008),64363
90990,Cable (1993),Cable v2 (2008),64363
91127,Cable (1993),Cable v2 (2008),64363
91128,Cable (1993),Cable v2 (2008),64363
91139,Cable (1993),Cable v2 (2008),64363
91141,Cable (1993),Cable v2 (2008),64363
91143,Cable (1993),Cable v2 (2008),64363
91224,Cable (1993),Cable v2 (2008),64363
91225,Cable (1993),Cable v2 (2008),64363
91305,Cable (1993),Cable v2 (2008),64363
91306,Cable (1993),Cable v2 (2008),64363
91307,Cable (1993),Cable v2 (2008),64363
91373,Cable (1993),Cable v2 (2008),64363
91374,Cable (1993),Cable v2 (2008),64363
91375,Cable (1993),Cable v2 (2008),64363
91376,Cable (1993),Cable v2 (2008),64363
91377,Cable (1993),Cable v2 (2008),64363
116972,Cable (1993),Cable v2 (2008),64363
49511,Cable (1993),Cable (2020-),64363
49522,Cable (1993),Cable (2020-),64363
85958,Cable (1993),Cable v1 (2017),64363
