ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
82061,Invincible Iron Man v5 (2023),Invincible Iron Man,18845
82953,Guardians of the Galaxy,Guardians of the Galaxy v2 (2008),8138
82954,Guardians of the Galaxy,Guardians of the Galaxy v2 (2008),8138
81943,Guardians of the Galaxy,Guardians of the Galaxy v2 (2008),8138
82949,Guardians Of The Galaxy,Guardians of the Galaxy (1990),8138
82950,Guardians Of The Galaxy,Guardians of the Galaxy (1990),8138
82951,Guardians Of The Galaxy,Guardians of the Galaxy (1990),8138
82952,Guardians Of The Galaxy,Guardians of the Galaxy (1990),8138
81159,Incredible Hulk Epic Collection: Going Gray,Incredible Hulk Epic Collection,9390
81156,Incredible Hulk Epic Collection: The Curing Of Dr. Banner,Incredible Hulk Epic Collection,9391
81165,Incredible Hulk Epic Collection: The Lone And Level Sands,Incredible Hulk Epic Collection,9392
81153,Incredible Hulk Epic Collection: Who Will Judge The Hulk?,Incredible Hulk Epic Collection,9393
23884,Inhuman,Inhuman (2021),9460
81464,Iron Fist v6 (2018),Iron Fist: Phantom Limb (2018),97886
81465,Iron Fist v6 (2018),Iron Fist: Phantom Limb (2018),97886
81466,Iron Fist v6 (2018),Iron Fist: Phantom Limb (2018),97886
