# shelves from the split lane (new + kept halves) — feed to next_batch.py --revisit-file
# S<sid>	<key>	run=<json|->	<P- file>	new|kept|kept-whole[	pair=<origin sid>][	moved_cv=<id>,…][	pending_join=<sid>,…]
# kept-whole = a `split: false` shelf (nothing moved): its F split-needed stands until an identity batch re-reads it as one run
# pair = the shelf the split took this row's items from (a kept row is its own pair): --revisit-file never cuts a batch inside a pair group
S20852	Usagi Yojimbo Saga	run={"cv": 77562}	P-044.jsonl	new	pair=20847
S104057	Usagi Yojimbo: The Crow v1 (2024)	run={"cv": 157529, "gcd": 210694}	P-044.jsonl	new	pair=20847
S104059	Where Monsters Lie (2023)	run={"cv": 147995, "gcd": 195915}	P-044.jsonl	new	pair=21573
S104052	Disney Princess: Jasmine's New Pet (2018)	run={"cv": 113863, "gcd": 130343}	P-044.jsonl	new	pair=5525
S104050	Disney Princess: Ariel and the Sea Wolf (2019)	run={"cv": 118243, "gcd": 143832}	P-044.jsonl	new	pair=5525
S104051	Disney Princess: Friends, Family, Fantastic (2020)	run={"cv": 125651, "gcd": 157363}	P-044.jsonl	new	pair=5525
S104053	Disney Princess: Make Way for Fun (2021)	run={"cv": 133340, "gcd": 168775}	P-044.jsonl	new	pair=5525
S102967	James Bond 007 (2018)	run={"cv": 115056, "gcd": 133145}	P-044.jsonl	new	pair=9770
S104055	The Ninjettes (2012)	run={"cv": 45785, "gcd": 63251}	P-044.jsonl	new	pair=19235
S20921	Vampirella v5 (2019)	run={"cv": 120227, "gcd": 148813}	P-044.jsonl	new	pair=65613
S20847	moved out -> S20852 "Usagi Yojimbo Saga"; S104057 "Usagi Yojimbo: The Crow v1 (2024)"	run=-	P-044.jsonl	kept	pair=20847	moved_cv=77562,157529
S21573	moved out -> S104059 "Where Monsters Lie (2023)"	run=-	P-044.jsonl	kept	pair=21573	moved_cv=147995
S5525	moved out -> S104052 "Disney Princess: Jasmine's New Pet (2018)"; S104050 "Disney Princess: Ariel and the Sea Wolf (2019)"; S104051 "Disney Princess: Friends, Family, Fantastic (2020)"; S104053 "Disney Princess: Make Way for Fun (2021)"	run=-	P-044.jsonl	kept	pair=5525	moved_cv=113863,118243,125651,133340
S9770	moved out -> S102967 "James Bond 007 (2018)"	run=-	P-044.jsonl	kept	pair=9770	moved_cv=115056
S19235	moved out -> S104055 "The Ninjettes (2012)"	run=-	P-044.jsonl	kept	pair=19235	moved_cv=45785
S65613	moved out -> S20921 "Vampirella v5 (2019)"	run=-	P-044.jsonl	kept	pair=65613	moved_cv=120227
