ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
94755,The Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118417,The Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
95789,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118443,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118444,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118446,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118447,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118448,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118449,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118451,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118530,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118532,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118535,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118537,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118538,Amazing Spider-Man (1963),Amazing Spider-Man v5 (2018),64133
118594,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118597,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118598,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118603,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118607,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118612,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118615,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118620,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118625,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
48606,Amazing Spider-Man (1963),Amazing Spider-man v6 (2022),64133
118297,Amazing Spider-Man (1963),Amazing Spider-Man v4 (2015),64133
118298,Amazing Spider-Man (1963),Amazing Spider-Man v4 (2015),64133
118299,Amazing Spider-Man (1963),Amazing Spider-Man v4 (2015),64133
118300,Amazing Spider-Man (1963),Amazing Spider-Man v4 (2015),64133
117767,Amazing Spider-Man (1963),Amazing Spider-man v3 (2014),64133
117768,Amazing Spider-Man (1963),Amazing Spider-man v3 (2014),64133
98096,Wolverine (1989),Wolverine by Jason Aaron - The Complete Collection (2013),66293
98097,Wolverine (1989),Wolverine by Jason Aaron - The Complete Collection (2013),66293
98098,Wolverine (1989),Wolverine by Jason Aaron - The Complete Collection (2013),66293
98099,Wolverine (1989),Wolverine by Jason Aaron - The Complete Collection (2013),66293
90317,Wolverine (1989),Wolverine v3 (2003),66293
90689,Wolverine (1989),Wolverine v3 (2003),66293
90690,Wolverine (1989),Wolverine v3 (2003),66293
90691,Wolverine (1989),Wolverine v3 (2003),66293
90692,Wolverine (1989),Wolverine v3 (2003),66293
90693,Wolverine (1989),Wolverine v3 (2003),66293
90694,Wolverine (1989),Wolverine v3 (2003),66293
83129,Wolverine (1989),Wolverine #88: Facsimile Edition,66293
83130,Wolverine (1989),Wolverine #88: Facsimile Edition,66293
97629,Wolverine (1989),Wolverine (2022),66293
97997,Wolverine (1989),Wolverine (1982),66293
89236,Wolverine (1989),Wolverine 2000,66293
89362,Wolverine (1989),Wolverine 2001,66293
86557,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86558,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86559,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86560,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86561,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86562,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86564,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86565,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86566,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86567,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86568,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86569,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86570,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86571,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86572,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86573,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86574,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
86575,X-Men (1997),X-Men by Lee & Kirby Omnibus (2009),66349
