ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
85951,Predator,Predator (2023),14052
90979,Runaways by Rainbow Rowell & Kris Anka,Runaways v3 (2008),14876
93654,Silver Surfer Epic Collection: Freedom,Silver Surfer Epic Collection,15642
93655,Silver Surfer Epic Collection: Parable,Silver Surfer Epic Collection,15643
93660,Silver Surfer Epic Collection: Resurrection,Silver Surfer Epic Collection,15644
93662,Silver Surfer Epic Collection: Sun Rise And Shadow Fall,Silver Surfer Epic Collection,15645
93657,Silver Surfer Epic Collection: Thanos Quest,Silver Surfer Epic Collection,15646
93659,Silver Surfer Epic Collection: The Herald Ordeal,Silver Surfer Epic Collection,15647
93849,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93850,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93851,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93852,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93853,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93854,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93855,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93856,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93857,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93858,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93859,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93860,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93861,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93862,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93863,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93864,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93865,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93866,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93867,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93868,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93869,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93870,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93872,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93873,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93874,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93877,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93878,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93881,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93882,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93883,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93884,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93885,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93886,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93887,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93888,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
87238,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
87349,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
91734,Amazing Spider-Man (1963),The Amazing Spider-Man Annual,4752
93889,Amazing Spider-Man (1963),Amazing Spider-man v3 (2014),4752
93890,Amazing Spider-Man (1963),Amazing Spider-Man v4 (2015),4752
93891,Amazing Spider-Man (1963),Amazing Spider-Man v4 (2015),4752
101939,Guardians of the Galaxy (1990),Guardians of the Galaxy v4 (2015),64850
118375,Amazing Spider-man v3 (2014),Amazing Spider-Man v4 (2015),95052
94740,Amazing Spider-man v3 (2014),The Amazing Spider-Man Special,95052
118160,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118161,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118162,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118163,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118164,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118165,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118199,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118200,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118201,Invincible Iron Man,Invincible Iron Man v2 (2015),9539
118382,Invincible Iron Man,Invincible Iron Man v3 (2016),9539
