ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
25118,Kamen's Kalamity and Other Stories,The EC Artists' Library,10258
25002,Man and Superman and Other Stories,The EC Artists' Library,11252
25126,Man and Superman and Other Stories,The EC Artists' Library,11252
25001,Atom Bomb and Other Stories,The EC Artists' Library,1461
24545,Atom Bomb and Other Stories,The EC Artists' Library,1461
24999,The Martian Monster and Other Stories,The EC Artists' Library,19071
25000,The Woman Who Loved Life and Other Stories,The EC Artists' Library,19963
25221,The Woman Who Loved Life and Other Stories,The EC Artists' Library,19963
25005,A Slight Case of Murder and Other Stories,The EC Artists' Library,241
25975,A Slight Case of Murder and Other Stories,The EC Artists' Library,241
25003,Terror Train and Other Stories,The EC Artists' Library,36038
25184,Terror Train and Other Stories,The EC Artists' Library,36038
26604,Carmen Sandiego - The Chasing Paper Caper,Carmen Sandiego - The Fishy Treasure Caper,3612
25004,Accidents and Old Lace and Other Stories,The EC Artists' Library,371
24820,Accidents and Old Lace and Other Stories,The EC Artists' Library,371
32138,GI Joe A Real American Hero,G.I. Joe Special Treasury Edition (1982),7138
24774,Girls,The EC Artists' Library,7590
