ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
117584,New Avengers,New Avengers (2010),12792
117585,New Avengers,New Avengers (2010),12792
117586,New Avengers,New Avengers (2010),12792
117587,New Avengers,New Avengers (2010),12792
117588,New Avengers,New Avengers (2010),12792
117589,New Avengers,New Avengers (2010),12792
117590,New Avengers,New Avengers (2010),12792
117591,New Avengers,New Avengers (2010),12792
92087,New Avengers,New Avengers (2010),12792
92117,New Avengers,New Avengers (2010),12792
92118,New Avengers,New Avengers (2010),12792
92125,New Avengers,New Avengers (2010),12792
92129,New Avengers,New Avengers (2010),12792
92131,New Avengers,New Avengers (2010),12792
92144,New Avengers,New Avengers (2010),12792
53482,New Avengers - Transformers,New Avengers - Transformers (2007),12792
53483,New Avengers - Transformers,New Avengers - Transformers (2007),12792
53484,New Avengers - Transformers,New Avengers - Transformers (2007),12792
53485,New Avengers - Transformers,New Avengers - Transformers (2007),12792
117762,New Avengers,New Avengers v2 (2013),12792
52133,Spider-Man 2099,Spider-Man 2099 (2015),16131
118879,Spider-Man 2099,Spider-Man 2099 (2015),16131
53219,Avengers West Coast,West Coast Avengers v2 (1985),1629
53220,Avengers West Coast,West Coast Avengers v2 (1985),1629
53221,Avengers West Coast,West Coast Avengers v2 (1985),1629
53222,Avengers West Coast,West Coast Avengers v2 (1985),1629
53223,Avengers West Coast,West Coast Avengers v2 (1985),1629
53224,Avengers West Coast,West Coast Avengers v2 (1985),1629
53225,Avengers West Coast,West Coast Avengers v2 (1985),1629
53226,Avengers West Coast,West Coast Avengers v2 (1985),1629
53227,Avengers West Coast,West Coast Avengers v2 (1985),1629
53228,Avengers West Coast,West Coast Avengers v2 (1985),1629
53229,Avengers West Coast,West Coast Avengers v2 (1985),1629
53230,Avengers West Coast,West Coast Avengers v2 (1985),1629
53231,Avengers West Coast,West Coast Avengers v2 (1985),1629
53232,Avengers West Coast,West Coast Avengers v2 (1985),1629
53233,Avengers West Coast,West Coast Avengers v2 (1985),1629
53234,Avengers West Coast,West Coast Avengers v2 (1985),1629
53235,Avengers West Coast,West Coast Avengers v2 (1985),1629
53236,Avengers West Coast,West Coast Avengers v2 (1985),1629
53237,Avengers West Coast,West Coast Avengers v2 (1985),1629
53238,Avengers West Coast,West Coast Avengers v2 (1985),1629
53239,Avengers West Coast,West Coast Avengers v2 (1985),1629
