ItemId,PreviousParsedSeriesKey,NewParsedSeriesKey,SeriesIdAtSplit
54706,DC Retroactive: Batman,DC Retroactive: Batman - The '80s (2011),4578
54707,DC Retroactive: Batman,DC Retroactive: Batman - The '90s (2011),4578
54709,DC Retroactive: Green Lantern,DC Retroactive: Green Lantern - The '80s (2011),4579
54710,DC Retroactive: Green Lantern,DC Retroactive: Green Lantern - The '90s (2011),4579
54712,DC Retroactive: JLA,DC Retroactive: JLA - The '80s (2011),4580
54713,DC Retroactive: JLA,DC Retroactive: JLA - The '90s (2011),4580
54715,DC Retroactive: Superman,DC Retroactive: Superman - The '80s (2011),4581
54716,DC Retroactive: Superman,DC Retroactive: Superman - The '90s (2011),4581
54722,DC Retroactive: Wonder Woman,DC Retroactive: Wonder Woman - The 80s,4583
54723,DC Retroactive: Wonder Woman,DC Retroactive: Wonder Woman - The 90s,4583
65736,Harley Quinn - The Arkham Asylum Files,Harley Quinn: The Arkham Asylum Files (2023),4646
65737,Harley Quinn - Uncovered,Harley Quinn: Uncovered (2023),4646
64035,DCU Halloween Special,DCU Halloween Special '09 (2009),4675
64036,DCU Halloween Special,DCU Halloween Special 2010 (2010),4675
21876,DIE!namite Lives!,DIE!namite Lives! (2021),4691
21877,DIE!NAMITE Never Dies,DIE!namite Never Dies! (2022),4691
46946,Daredevil and Elektra,Daredevil v7 (2022),4824
46947,Daredevil and Elektra,Daredevil v7 (2022),4824
6676,Days Missing - Enox,Days Missing: Enox (2016),5010
27296,Death,Death (1980),5192
9676,Do Androids Dream of Electric Sheep,Do Androids Dream of Electric Sheep? (2009),5586
27041,Spy School - The Graphic Novel - Spy Camp,Spy Camp the Graphic Novel (2023),6277
27042,Evil Spy School the Graphic Novel,Evil Spy School the Graphic Novel (2024),6277
80255,Ghost Rider (2022),Ghost Rider: Danny Ketch Epic Collection (2023),7436
80256,Ghost Rider (2022),Ghost Rider Epic Collection (2022),7436
55163,Graphic Ink - The DC Comics Art of Darwyn Cooke,Graphic Ink: The DC Comics Art of Darwyn Cooke (2015),7844
55165,Graphic Ink - The DC Comics Art of Ivan Reis,Graphic Ink: The DC Comics Art of Ivan Reis (2015),7844
17658,comic green lantern sinestro corps secret files,Green Lantern - Sinestro Corps - Secret Files,7927
115879,Grimm Fairy Tales - April Fools Edition,Grimm Fairy Tales: April Fools' Edition (2010),8015
115880,Grimm Fairy Tales - April Fools Edition,Grimm Fairy Tales 2012 April Fools' Edition (2012),8015
97999,Wolverine & The X-Men by Jason Aaron Omnibus,Wolverine and the X-Men v1 (2011),9384
109627,J. Werner presents Classic Pulp,Classic Pulp: Robots (2022),9701
109628,J. Werner presents Classic Pulp,Classic Pulp: Sci-Fi (2022),9701
14495,Macbeth,Macbeth: A Tale of Horror (2023),11144
26439,Macbeth,Macbeth (2023),11144
116148,Monster Hunter's Survival Guide - Case File -Chupacabra,Monster Hunters' Survival Guide Case Files: Chupacabra (2012),12307
116154,Monster Hunters' Survival Guide - Case Files - Wendigo,Monster Hunters' Survival Guide Case Files: Wendigo (2018),12307
103363,Official Handbook Of The Marvel Universe,Official Handbook of the Marvel Universe v2 (1985),13169
35975,Postal - Deliverance,Postal (2015),13979
26758,Saturday AM TANKS,Saturday AM Presents Gunhild -The Hunt for Loki,15072
31516,Star Trek: Waypoint Special,Star Trek: Waypoint Special (2018),16410
31517,Star Trek: Waypoint Special 2019,Star Trek: Waypoint Special 2019 (2019),16410
10789,Strange Fruit,Strange Fruit (2015),16901
11903,Stuff of Nightmares: Slay Ride,Stuff of Nightmares: Slay Ride (2023),16999
11904,Stuff of Nightmares - Red Murder,Stuff of Nightmares: Red Murder (2023),16999
37332,Syphon,Syphon v2 (2023),17445
17024,Teen Titans and Outsiders Secret Files Origins,Teen Titans/Outsiders Secret Files and Origins,17691
17032,Teen Titans and Outsiders Secret Files Origins,Teen Titans/Outsiders Secret Files and Origins,17691
10851,The Empty Man,The Empty Man (2014),18520
109031,The Tea Dragon Society,The Tea Dragon Festival (2019),19727
109032,The Tea Dragon Society,The Tea Dragon Tapestry (2021),19727
53330,UltraForce and Avengers,Avengers/UltraForce (1995),20654
53328,UltraForce and Avengers,UltraForce/Avengers Prelude (1995),20654
20567,Wendy,Wendy's Revenge (2021),21426
20568,Wendy,"Wendy, Master of Art (2020)",21426
10158,Jim Henson's The Dark Crystal,Jim Henson's The Dark Crystal: A Discovery Adventure (2018),24294
10164,Jim Henson's The Dark Crystal,Jim Henson's The Dark Crystal Artist Tribute (2018),24294
110442,Mandrake the Magician,Mandrake the Magician: The Sundays (2016),24295
110443,Mandrake the Magician,Mandrake the Magician: The Sundays - The Meeting of Mandrake and Lothar (2018),24295
94825,Marvel's Spider-Man,Marvel's Spider-Man: Velocity (2019),24300
94826,Marvel's Spider-Man,Marvel's Spider-Man: The Black Cat Strikes (2020),24300
15171,The Legend of Zelda,The Legend of Zelda Encyclopedia (2018),24312
15169,The Legend of Zelda,The Legend of Zelda: Breath of the Wild - Creating a Champion (2018),24312
103527,Typhoid Fever,Typhoid Fever: X-Men (2019),24314
103528,Typhoid Fever,Typhoid Fever: Iron Fist (2019),24314
13501,Without Warning!,Without Warning! Earthquake (CUSEC) (2020),24321
13778,Martha Washington,Martha Washington Goes to War (1994),57290
13779,Martha Washington,Martha Washington Saves the World (1997),57290
108680,Blue Monday v03 (2003),Blue Monday: Lovecats (2002),95825
108681,Blue Monday v03 (2003),Blue Monday: Nobody's Fool (2003),95825
13963,Stranger Things (2018),Stranger Things: Into the Fire (2020),102245
4790,Stranger Things (2018),Stranger Things (2021),102245
19647,A Splatter Western One-Shot,The Bone Tribe (2023),244
19648,A Splatter Western One-Shot,Three Days to Death Is Here (2023),244
19649,A Splatter Western One-Shot,Resurrection Hill (2024),244
6825,ABC A-Z,ABC A-Z: Greyshirt & Cobweb (2006),293
6826,ABC A-Z,ABC A-Z: Terra Obscura & Splash Brannigan (2006),293
6827,ABC A-Z,ABC A-Z: Top 10 & Teams (2006),293
47069,Alien,Alien Annual (2023),626
4831,All-Hero Retro Comics,All-Hero Retro Comics Annual (1998),726
4832,All-Hero Retro Comics,All-Hero Retro Comics Annual (1998),726
94793,Amazing Spider-Man - Renew Your Vows,Amazing Spider-Man: Renew Your Vows v2 (2016),855
9510,BOOM! Box Mix Tape,BOOM! Box Mix Tape (2015),1740
9511,BOOM! Box Mix Tape,BOOM! Box Mix Tape (2016),1740
9512,BOOM! Box Mix Tape,BOOM! Box Mix Tape (2018),1740
14296,Behemoth,Behemoth (2025),2413
77944,Black Widow - Homecoming,Black Widow: Homecoming (2005),2795
118042,Black Widow,Black Widow v5 (2014),2795
18870,Convergence - Green Lantern Parallax,Convergence: Green Lantern/Parallax (2015),4191
18914,Convergence - Green Lantern Parallax,Convergence: Green Lantern/Parallax (2015),4191
54719,DC Retroactive: The Flash,DC Retroactive: The Flash - The '80s (2011),4582
54720,DC Retroactive: The Flash,DC Retroactive: The Flash - The '90s (2011),4582
28689,DS9-TNG Crossover,Star Trek: Deep Space Nine/The Next Generation (1994),4706
28691,DS9-TNG Crossover,Star Trek: Deep Space Nine/The Next Generation (1994),4706
23857,Eden,Eden (2020),6001
29961,Eden,Eden (2024),6001
11945,Eden,Eden (2021),6001
64607,Future State (2021-),Future State: Suicide Squad (2021-2021),7075
64610,Future State (2021-),Future State: Swamp Thing (2021-2021),7075
27091,George R. R. Martin's The Hedge Knight,George R. R. Martin's The Hedge Knight II - The Sworn Sword,7373
27092,George R. R. Martin's The Hedge Knight,George R. R. Martin's The Mystery Knight (2017),7373
15072,Hellboy Winter Special,Hellboy Winter Special 2018 (2018),8756
15073,Hellboy Winter Special,Hellboy Winter Special 2019 (2019),8756
15071,Hellboy Winter Special,Hellboy Winter Special: The Yule Cat (2023),8756
19064,Justice League - Rebirth,Justice League: Rebirth (2016),10117
110451,Minions - Mini Boss,Minions: Mini Boss (2022),12162
110452,Minions - Mini Boss,Minions: Mini Boss (2022),12162
31126,My Little Pony (Animated),My Little Pony: The Cutie Map (2017),12537
31127,My Little Pony (Animated),My Little Pony: The Cutie Re-Mark (2018),12537
31128,My Little Pony (Animated),My Little Pony: The Crystalling (2018),12537
109867,RoboCop - Dead or Alive,Dead or Alive (2022),14751
31632,Rocketeer Adventures,Rocketeer Adventures (2011),14793
110540,Secret Life of Pets,Secret Life of Pets v2 (2019),15269
110541,Secret Life of Pets,Secret Life of Pets v2 (2019),15269
96061,Thanos - The Infinity Relativity,Thanos: The Infinity Relativity (2015),17837
96062,Thanos - The Infinity Finale,Thanos: The Infinity Finale (2016),17837
97922,Thanos - The Infinity Saga,Thanos: The Infinity Saga Omnibus (2020),17837
13210,The Art of Tara McPherson,Lost Constellations: The Art of Tara McPherson (2009),18000
13211,The Art of Tara McPherson,Bunny in the Moon: The Art of Tara McPherson (2012),18000
13212,The Art of Tara McPherson,Wandering Luminations: The Art of Tara McPherson (2019),18000
31587,The Hunger and the Dusk,The Hunger and the Dusk (2023),18804
10938,Uncle Grandpa - Good Morning Special,Uncle Grandpa: Good Morning Special (2016),20724
10939,Uncle Grandpa and the Time Casserole,Uncle Grandpa and the Time Casserole (2016),20724
10940,Uncle Grandpa in Uncle Grandpaland,Uncle Grandpa in Uncle Grandpaland (2017),20724
5603,"Voracious - Diners, Dinosaurs and Dives",Voracious (2015),21137
5604,Voracious - Feeding Time,Voracious: Feeding Time (2016),21137
5673,Zombie Tramp,Zombie Tramp v3 (2014),22811
5612,Zombie Tramp,Zombie Tramp: Year One (2016),22811
6788,Zorro,Zorro: Legendary Adventures,22848
101574,Marvel Westerns,Marvel Westerns: Strange Westerns Starring the Black Rider (2006),23672
101575,Marvel Westerns,Marvel Westerns: The Two-Gun Kid (2006),23672
101576,Marvel Westerns,Marvel Westerns: Western Legends (2006),23672
101627,Marvelous Adventures of Gus Beezer,Marvelous Adventures of Gus Beezer: Spider-Man (2003),23675
101628,Marvelous Adventures of Gus Beezer,Marvelous Adventures of Gus Beezer: X-Men (2003),23675
101625,Marvelous Adventures of Gus Beezer,Marvelous Adventures of Gus Beezer: Gus Beezer & Spider-Man (2004),23675
31259,Silent Hill,Silent Hill: Dying Inside (2004),23884
31260,Silent Hill,Silent Hill: Past Life (2010),23884
31261,Silent Hill,Silent Hill: Sinner's Reward (2008),23884
22575,Creepy Presents...,Creepy Presents Alex Toth (2015),24287
22577,Creepy Presents...,Creepy Presents Richard Corben (2012),24287
22578,Creepy Presents...,Creepy Presents Steve Ditko (2013),24287
30626,Godzilla Rivals,Godzilla Rivals: Mechagodzilla vs. King Ghidorah (2024),24293
30627,Godzilla Rivals,Godzilla Rivals: Mothra vs. Hedorah (2024),24293
30628,Godzilla Rivals,Godzilla Rivals: vs. Manda (2024),24293
83547,Marvel Visionaries,Marvel Visionaries: Gil Kane (2002),24298
83548,Marvel Visionaries,Marvel Visionaries: Stan Lee (2005),24298
83549,Marvel Visionaries,Marvel Visionaries: Steve Ditko (2005),24298
103553,Untold Tales of the New Universe,Untold Tales of the New Universe: Justice (2006),24315
103554,Untold Tales of the New Universe,Untold Tales of the New Universe: Nightmask (2006),24315
103555,Untold Tales of the New Universe,Untold Tales of the New Universe: Psi-Force (2006),24315
10995,What Were They Thinking!,What Were They Thinking?!: Go West Young Man (2007),24319
10997,What Were They Thinking!,What Were They Thinking?!: Monster Mash-Up (2006),24319
10998,What Were They Thinking!,What Were They Thinking?!: Some People Never Learn (2006),24319
104308,Star Wars,Star Wars Special: C-3PO (2016),34452
104338,Star Wars,Star Wars Special Edition: A New Hope (2017),34452
66247,Injustice - Gods Among Us - Year Three Annual,Injustice: Gods Among Us Year Three Annual (2015),35522
67974,Injustice - Gods Among Us - Year Four Annual,Injustice: Gods Among Us Year Four Annual (2016),35522
67975,Injustice - Gods Among Us - Year Five Annual,Injustice: Gods Among Us Year Five Annual (2017),35522
65475,Tales of the Sinestro Corps,Tales of the Sinestro Corps - Ion,36641
65476,Tales of the Sinestro Corps,Tales of the Sinestro Corps - parallax,36641
65477,Tales of the Sinestro Corps,Tales of the Sinestro Corps - Superman Prime,36641
97052,Official Handbook of the Ultimate Marvel Universe,Official Handbook of the Ultimate Marvel Universe v2 (2005),66477
97053,Official Handbook of the Ultimate Marvel Universe,Official Handbook of the Ultimate Marvel Universe v2 (2005),66477
5864,Animal Castle v2 (2023),Free Comic Book Day Animal Castle (2023),95082
7933,Archie Christmas Spectacular,Archie Christmas Spectacular (2018),1228
7934,Archie Christmas Spectacular,Archie Christmas Spectacular (2019),1228
7935,Archie Christmas Spectacular,Archie Christmas Spectacular (2020),1228
